Day,Oil Rate SC,Gas Rate SC,Water Rate SC,Well Bottom-hole Pressure
1133.0,5966.31419,2505300.043,0.279954957,55170.29741
1134.0,5710.995849,2494951.335,0.317994986,53075.43525
1135.0,5701.143301,2455606.873,0.292888577,53725.16468
1136.0,6117.023416,2510887.031,0.297838875,54874.70387
1137.0,5924.343664,2542909.836,0.332668497,54512.1243
1138.0,6988.75466,3037570.651,0.539966357,53494.09618
1139.0,7146.499283,3029338.985,0.74285287,52556.35886
1140.0,6868.24002,2994128.753,1.219116934,53774.14443
1141.0,5532.890632,2462352.532,1.6515054,52638.49669
1142.0,5732.890999,2416019.666,2.113966867,53000.61487
1143.0,5758.301641,2449951.704,2.982316236,54661.78503
1144.0,5734.2725,2603500.746,3.299522653,54494.21653
1145.0,7407.730638,3072860.841,5.667986866,54065.85862
1146.0,5698.560142,2475376.747,5.482317251,53320.60805
1147.0,6094.269595,2409759.791,6.139757919,54422.70474
1148.0,5120.406949,2203948.608,5.761551085,53927.33791
1149.0,4977.337105,2265415.826,6.205938396,55401.10035
1150.0,5241.967056,2069023.527,6.403320208,54089.97854
1151.0,5186.51487,2141728.426,7.413361966,54132.06019
1152.0,5157.116141,2149420.093,7.135065381,55559.7007
1153.0,4757.95372,2245312.4,7.875951319,54281.07612
1154.0,0.0,0.0,0.0,61058.47057
1155.0,0.0,0.0,0.0,60542.11924
1156.0,0.0,0.0,0.0,62481.01743
1157.0,5274.443799,2320649.11,8.461287934,56026.06314
1158.0,5104.339725,2198442.029,8.876404127,55229.80927
1159.0,5233.031604,2146676.444,9.069577413,54067.62292
1160.0,5214.749905,2204352.439,8.684885569,53729.96095
1161.0,5164.874251,2071269.805,9.884660337,54185.83276
1162.0,4988.930861,2262143.45,9.73971357,53905.99972
1163.0,5148.79863,2107183.978,9.687340844,56001.57043
1164.0,4883.251842,2147797.39,10.46098544,56004.5697
1165.0,5084.570703,2243777.754,10.52491362,55821.35556
1166.0,5195.872484,2204784.754,10.7918029,54927.27135
1167.0,0.0,0.0,0.0,61459.89806
1167.4,5307.78494,2171639.339,10.93448238,54407.96292
1168.0,4928.145077,2214129.997,11.69040923,54453.70579
1169.0,4883.574347,2292340.591,10.47875755,55784.74001
1170.0,5260.397271,2168303.81,10.83223528,55385.4812
1171.0,4843.619146,2208505.463,12.32421078,54487.84129
1172.0,4840.854832,2070778.991,11.94765879,54753.40309
1173.0,5038.483763,2157496.202,11.87571493,54432.35601
1174.0,6147.518675,2704215.897,13.91792359,53863.321
1175.0,6107.065062,2729440.527,15.40783582,52623.14292
1176.0,6126.623405,2688706.839,15.49042313,54362.8615
1177.0,5204.353473,2217626.784,13.57861696,54550.25103
1178.0,4931.653352,2194172.062,13.12357652,55123.00726
1179.0,5084.414445,2197963.391,13.64829733,54837.63031
1180.0,4915.819453,2262096.357,12.75261718,55010.10367
1181.0,5260.976093,2174926.666,14.48347229,54053.26593
1182.0,5084.945032,2204367.808,14.52249445,54919.1497
1183.0,4926.174318,2236828.455,13.42310252,54553.39645
1184.0,4813.281014,2249518.93,14.65163841,53769.01861
1185.0,4912.149867,2219890.904,15.06922337,55529.56217
1186.0,5177.243887,2092839.422,16.52782507,54121.47949
1187.0,5080.623515,2191193.235,14.70340039,53426.05674
1187.8,5052.818128,2174377.365,14.739432,55684.36848
1188.0,4816.443372,2059997.351,14.93884533,55635.78864
1189.0,5189.869156,2173317.042,16.7364753,54104.26804
1190.0,4920.913171,2256712.161,16.97938511,53564.60898
1191.0,7383.648465,3143196.911,25.96986952,53623.16878
1191.6,5775.407077,2448664.269,21.05993983,53597.37808
1192.0,5016.306809,2072525.929,18.4407391,53890.66325
1193.0,4990.171179,2101159.306,17.37147495,53354.66855
1194.0,5024.859442,2080542.494,17.62738238,55413.0496
1195.0,4949.520098,2217749.627,17.1991544,54064.61889
1196.0,5143.578933,2279881.773,20.08323848,53361.27576
1197.0,4919.918369,2243134.983,18.13325076,54511.81989
1198.0,5177.792234,2234655.189,19.3123787,53776.03557
1199.0,5115.685499,2255394.229,19.78222489,54238.74075
1200.0,5093.962004,2275223.48,20.37721552,54594.82854
1201.0,5185.904515,2138359.133,20.18124207,54665.6451
1202.0,5315.296631,2176901.081,21.42996991,54974.3141
1203.0,5259.472578,2096837.966,21.18359642,53817.76215
1204.0,7374.046411,3155704.664,35.87356385,53353.39442
1205.0,7410.205689,3089823.953,33.88615237,52886.5056
1206.0,7405.936635,3317008.141,37.34327672,51154.38839
1207.0,4951.131299,2269331.76,27.18193833,52702.79715
1208.0,5205.48544,2111716.917,27.04163498,55260.12886
1209.0,5091.151524,2273237.716,26.68086264,54424.24721
1210.0,6082.431708,2469446.515,30.75958127,53813.26494
1211.0,5905.624485,2434081.682,35.78573416,53361.40535
1212.0,6029.739499,2423877.378,34.34311317,54135.07309
1213.0,6041.554031,2571884.227,36.83291357,53821.51278
1214.0,5620.86574,2463899.116,34.39252346,53087.93952
1215.0,5595.192458,2632195.55,34.23643787,54398.57245
1216.0,0.0,0.0,0.0,60803.50841
1217.0,0.0,0.0,0.0,62241.22904
1218.0,0.0,0.0,0.0,60477.3555
1219.0,0.0,0.0,0.0,61182.05254
1219.6,0.0,0.0,0.0,62193.91448
1220.0,0.0,0.0,0.0,61047.08846
1221.0,0.0,0.0,0.0,61486.97464
1222.0,5430.624362,2135426.79,37.87653074,54633.86497
1223.0,5302.760894,2169125.046,32.24136351,54878.94154
1224.0,4844.455913,2129290.476,35.32916832,55263.0822
1225.0,5009.023294,2196337.063,37.59122519,53444.99083
1226.0,5069.365775,2200947.886,38.78311889,53350.74775
1227.0,5096.284744,2237338.587,37.28918495,55087.76293
1228.0,6124.729991,2672707.072,41.61016602,52886.31775
1228.8,5193.132671,2269052.202,37.25904474,53794.15546
1229.0,4868.027001,2202459.542,40.91918189,53723.76227
1230.0,5024.076501,2110309.083,41.31600562,54408.28231
1231.0,5332.951042,2149448.117,38.39660446,54325.06275
1232.0,4817.001087,2294245.175,37.91441381,55327.06242
1233.0,5273.147949,2296619.647,41.50953025,54311.84999
1234.0,4805.114187,2295433.55,42.79548246,54120.71409
1235.0,4912.847638,2162475.351,42.78260524,54229.57819
1236.0,5024.676034,2255366.884,42.20606287,54207.21876
1237.0,6189.395469,2470121.717,53.50669637,54203.19288
1238.0,5759.557325,2577149.717,57.58304732,52644.21918
1239.0,5818.776159,2606862.209,55.36718004,54134.96296
1240.0,5000.069586,2249571.896,46.42847665,54010.71726
1241.0,4972.203278,2212587.422,50.10346275,54896.27566
1242.0,5294.867413,2166489.28,52.54509737,53412.64639
1243.0,5090.705463,2258018.02,49.61703492,54081.72442
1244.0,4809.056009,2247696.118,52.1344004,53319.16465
1245.0,5225.444704,2279721.521,52.52244269,54100.92386
1246.0,4783.455638,2084410.105,50.55169932,53234.86294
1247.0,4933.588619,2244211.849,51.19750294,54191.98084
1248.0,5134.989502,2095843.179,59.69837584,53832.80693
1249.0,5022.873391,2192493.53,52.79310761,53149.67935
1250.0,4959.56952,2081729.541,60.03984184,53994.15122
1251.0,5053.599512,2283108.673,61.02711493,53273.35009
1252.0,4929.044702,2147587.444,58.12812006,53866.369
1253.0,4969.916315,2209730.9,65.43864415,53522.10552
1254.0,5169.749698,2089627.151,65.70551365,53618.57765
1255.0,4828.243416,2245114.851,66.85370049,54397.93331
1256.0,4924.774492,2065763.765,59.86135237,55022.33858
1257.0,4919.096843,2146563.453,62.43442304,53847.38827
1258.0,4839.142095,2183456.682,63.37482542,54611.60591
1259.0,5002.699747,2070666.257,68.5308842,53673.98411
1260.0,5037.364198,2122002.021,70.97914712,54406.07484
1261.0,4903.990703,2197818.108,72.36445504,53443.73347
1262.0,4808.148791,2128780.437,65.33112593,53794.1401
1263.0,4827.055275,2228703.327,68.78971497,52867.52502
1264.0,5175.424231,2195107.534,72.51980939,54001.01459
1265.0,4929.357223,2246242.317,72.16081381,52904.09467
1266.0,5061.83176,2207041.058,67.83276773,53207.84272
1267.0,5158.830674,2202344.798,69.65198606,52907.54246
1268.0,4920.224478,2271066.425,75.57928114,53307.03822
1269.0,4921.954588,2254873.213,76.16177184,53041.67639
1270.0,5215.609717,2184176.007,78.59058458,53710.51897
1271.0,5789.735664,2600591.27,89.80792206,54407.66731
1272.0,5659.375788,2440154.034,92.08789061,53193.72496
1273.0,5664.155643,2657477.645,99.82772018,53884.03954
1274.0,5164.133606,2136037.073,82.45847454,52908.33604
1275.0,4970.02339,2117170.44,86.54691552,54463.08375
1276.0,5029.06688,2150992.647,89.15600752,54842.06648
1277.0,4813.820524,2277271.178,84.13703553,53635.25617
1278.0,4993.493388,2121048.319,82.65946236,53205.74707
1279.0,4917.96328,2235648.703,79.06344867,53957.68993
1280.0,5307.379635,2171191.071,89.58434421,53267.28986
1281.0,5268.281892,2162599.763,83.11320988,54441.3341
1282.0,5076.250244,2210061.672,82.67702559,53163.02656
1283.0,5262.291674,2282222.232,94.99177064,55115.33438
1284.0,5306.639725,2123450.153,84.60319792,53717.76763
1285.0,4823.484185,2077703.85,92.15016798,54086.45597
1286.0,4868.317034,2164321.349,88.89921822,54123.77162
1287.0,5287.565883,2155926.529,95.06766937,53030.8377
1288.0,6186.467362,2697249.453,122.1596906,52326.81676
1289.0,6099.656146,2728962.806,123.120426,52447.84696
1290.0,5259.923397,2108042.039,89.365511,53103.66494
1291.0,5275.071482,2064649.904,103.7017153,52758.27865
1292.0,5229.678579,2202426.963,100.6585695,53844.90891
1293.0,5032.640114,2070146.769,94.13273555,54667.78907
1294.0,4804.091476,2287700.935,91.04573519,54953.87939
1295.0,5086.617088,2180431.832,92.20134275,55070.98768
1296.0,5155.817135,2137165.308,100.5817673,52989.45589
1297.0,4999.145423,2239300.891,102.4993292,54969.29792
1298.0,4789.298048,2262476.732,108.7703897,54582.56379
1299.0,5026.4625,2226525.505,103.7815878,54702.01244
1300.0,4971.933139,2083158.378,106.7700587,53779.14735
1301.0,5008.781327,2211223.527,96.28402491,53261.23956
1302.0,4892.505578,2065857.806,106.4218873,53679.68994
1303.0,5084.903815,2282642.651,109.5094657,52982.89006
1304.0,5247.679444,2087688.224,114.097623,53209.43435
1305.0,5259.453019,2272001.425,113.4856383,54872.22398
1305.5,5041.101149,2245169.229,101.2255355,53708.94411
1306.0,5292.945085,2204025.216,112.4927126,53711.86445
1307.0,5116.072898,2174056.625,109.3791422,53636.69471
1308.0,5002.651391,2071489.517,104.5789928,54727.86018
1309.0,4819.328248,2241226.335,108.6355293,52907.37751
1310.0,4866.237758,2086300.503,104.2181673,52801.65817
1311.0,0.0,0.0,0.0,61329.89341
1312.0,0.0,0.0,0.0,60305.73764
1313.0,4826.991968,2209599.987,116.6633458,55207.40571
1314.0,5060.016774,2114169.615,117.2027929,54526.83165
1315.0,5135.1135,2236903.023,105.9693459,53686.66902
1316.0,5098.633894,2120785.251,110.185101,53078.17731
1317.0,4800.336468,2268503.473,111.4214776,53582.49232
1318.0,4901.341561,2188263.33,110.6201379,54501.59591
1319.0,4923.851893,2287344.13,106.5298603,54761.25938
1320.0,5127.248549,2106787.11,112.48705,55103.01893
1321.0,6329.041515,2708826.588,143.7796347,53825.26081
1322.0,6192.893669,2759424.207,133.6613887,53126.62297
1323.0,4986.777126,2066799.587,121.1235713,53100.25856
1324.0,5031.195234,2273836.858,121.095486,52917.31626
1325.0,5266.462709,2209201.51,113.9530494,55063.97699
1326.0,4931.649865,2261689.731,120.2179755,52958.88218
1327.0,5183.563013,2102797.788,119.0789452,54785.09229
1328.0,4872.192075,2148814.549,116.0547841,53756.0449
1329.0,4861.254552,2197454.117,118.47333,54550.72942
1330.0,5264.461487,2151562.799,114.8653791,54129.32825
1331.0,5229.456521,2232674.122,118.2335581,53025.55345
1332.0,4980.220638,2255689.362,115.4461249,53952.97792
1333.0,5159.397748,2163207.646,125.1327507,53302.87099
1334.0,5042.753998,2180322.588,134.1830983,52601.74927
1335.0,5045.984883,2170015.444,134.6041798,54889.2579
1336.0,5252.611972,2098699.791,126.3601796,54512.5203
1337.0,5132.469871,2219791.623,120.2721372,53003.9714
1338.0,0.0,0.0,0.0,59399.78468
1338.5,5056.54435,2293701.608,120.9137659,54665.3056
1339.0,5038.592669,2091116.906,124.1507593,54921.88196
1340.0,5017.869361,2137757.725,127.8623264,53187.44503
1341.0,5277.783716,2281642.62,130.7957315,53647.06836
1342.0,4928.208877,2083293.278,127.6405261,54977.83143
1343.0,5041.528549,2070758.253,131.6711536,54519.77318
1344.0,5328.11155,2242710.227,147.7970198,54130.04391
1345.0,4915.691242,2243997.293,153.0499076,53858.18942
1346.0,4939.629501,2157774.827,151.9167343,54898.60743
1347.0,4996.712404,2268936.976,138.0921408,54066.83888
1348.0,4851.445529,2229140.659,157.8285881,53762.1566
1349.0,5234.598595,2225261.576,156.2420433,54052.9631
1350.0,4923.128912,2289604.682,154.5840102,53316.0096
1351.0,4787.035369,2063285.288,153.6706684,53726.03433
1352.0,4864.528423,2109955.497,147.4582565,53054.51895
1353.0,5147.875097,2211166.51,160.5721808,54011.3307
1354.0,4964.692222,2066661.512,162.6471625,53363.06278
1355.0,5222.874104,2276983.636,168.9035881,54877.55032
1356.0,5306.755335,2128478.555,152.1220487,53556.71388
1357.0,4938.49521,2264126.277,164.8766212,52851.07477
1358.0,0.0,0.0,0.0,59007.96409
1359.0,5378.341177,2176489.103,171.0825817,53463.29385
1360.0,6094.103844,2594547.616,188.9671582,52704.60908
1361.0,5649.459563,2591721.817,208.2829018,53247.33269
1362.0,5787.838744,2526571.315,209.2758313,51930.5015
1363.0,5594.726219,2500918.848,204.0212993,51931.84122
1364.0,5829.555229,2598292.81,202.2923765,54080.03081
1365.0,5020.428463,2121213.631,183.5037032,53948.81795
1366.0,5010.044436,2105056.7,169.8785153,52630.86177
1367.0,4957.018957,2124786.661,170.740593,53053.24198
1368.0,4910.01044,2109512.382,169.6380016,52895.99213
1369.0,5250.095041,2082411.511,177.6237631,54149.9461
1370.0,4862.416722,2204162.832,176.025692,54492.47886
1371.0,5155.053104,2205141.281,170.9665775,52627.97314
1372.0,5162.463242,2102239.871,179.9683508,54664.36329
1373.0,5158.084295,2143091.6,169.431142,54086.10881
1374.0,4801.064596,2287570.618,183.909377,53494.58419
1375.0,4958.908008,2104282.052,178.5736334,52675.09783
1376.0,4907.521561,2144785.887,180.9309044,53425.07139
1377.0,5039.769181,2275298.059,178.9041117,53954.95564
1378.0,4965.414141,2081872.572,180.3632259,54734.39436
1379.0,5287.284699,2146812.93,179.1126857,53789.17481
1380.0,4816.773058,2249756.467,187.9106308,52786.06073
1381.0,5277.884834,2156652.344,195.2263329,52700.91992
1382.0,4823.860753,2115448.587,181.1274951,53064.49351
1383.0,5060.988476,2164604.531,191.4219918,53279.32913
1384.0,5086.099839,2272687.067,200.1530887,52436.60057
1385.0,4965.893459,2217750.289,179.3752218,53041.19303
1386.0,5049.828288,2184992.943,195.0009275,53533.35259
1387.0,4856.49816,2217293.673,191.9377635,54398.40651
1388.0,6128.007271,2711259.377,223.2093227,52193.87142
1389.0,5806.038948,2745238.432,252.0745673,52841.02382
1390.0,6374.461058,2654217.744,245.4799585,51464.43016
1391.0,6205.91169,2738040.138,228.8379555,51769.24963
1392.0,5141.543876,2237948.257,205.2989362,53409.17594
1393.0,4846.052411,2230382.069,212.1728135,53072.76264
1394.0,5005.662141,2232118.658,202.4041202,53993.70259
1395.0,5060.761947,2153770.747,215.1321457,53881.37736
1396.0,5133.591762,2306162.854,197.4203667,53666.62655
1397.0,5008.961832,2193433.353,203.123046,53500.85519
1398.0,5048.063256,2201553.282,205.7533705,53539.60287
1399.0,4906.055141,2158242.836,200.2553565,53175.18253
1400.0,5142.979189,2270924.429,215.7811447,54411.36607
1401.0,6075.329009,2580501.305,263.76086,52943.63455
1401.5,4895.627364,2201555.579,205.2569101,53553.33766
1402.0,5551.077721,2487905.668,246.0417444,53663.99146
1403.0,5733.671525,2573344.532,240.3843876,53038.69796
1404.0,4788.677191,2214363.568,205.4084724,54165.60608
1405.0,5174.376127,2139766.965,196.12978,53515.98204
1406.0,5125.218499,2252474.344,219.230979,54170.25905
1407.0,5045.382285,2147360.509,210.5284515,52680.12909
1408.0,5100.640629,2240709.436,203.294327,52790.90113
1409.0,4816.558191,2120444.513,219.5973782,53999.85602
1410.0,5200.767551,2302107.112,228.6635548,54751.26254
1411.0,5023.433718,2251179.369,204.0667019,53120.49025
1412.0,4755.045603,2133131.897,204.7662012,53100.50836
1413.0,5089.375846,2139192.497,232.5381618,53660.12227
1414.0,4724.494947,2095614.522,202.4109072,52577.95613
1415.0,4887.141148,2124933.147,226.8450734,53899.90109
1416.0,5050.474923,2287444.807,227.5859634,52399.74856
1417.0,0.0,0.0,0.0,59767.85784
1418.0,0.0,0.0,0.0,61486.42064
1419.0,0.0,0.0,0.0,60265.36879
1420.0,4890.563918,2284162.248,226.1826861,55901.82456
1421.0,5076.608589,2130870.284,220.9571867,54910.08424
1422.0,5231.596908,2271263.548,235.6901199,54270.27775
1423.0,5045.943772,2221178.385,209.3699371,52656.73563
1424.0,5155.732534,2117330.911,222.9141923,54448.51991
1425.0,4828.329295,2218616.266,237.5618364,53091.17397
1426.0,5271.856441,2092275.646,226.0100412,53764.58367
1427.0,4985.837985,2122321.699,219.7556707,54894.02661
1428.0,5054.686961,2097240.914,237.9911111,53109.29494
1429.0,6008.642961,2532038.093,268.7364283,52114.35218
1429.8,4815.865194,2175471.588,238.3705154,52361.72209
1430.0,5233.99346,2290103.669,242.6635892,54546.20616
1431.0,4960.724101,2292238.945,234.5163483,52731.79406
1432.0,5066.173405,2201428.45,214.3688437,54742.06735
1433.0,5252.53624,2284920.569,245.9321118,54377.00915
1434.0,4896.581279,2292210.877,217.9389809,54129.0257
1435.0,4755.319646,2294326.886,249.0421698,54488.19748
1436.0,4985.534997,2204389.914,232.7924555,53769.02644
1437.0,4946.815494,2107238.841,242.4151603,53552.46014
1438.0,4764.724865,2184239.99,225.2476579,53956.01055
1439.0,5237.49772,2208864.626,225.9964736,54491.66624
1440.0,6182.256963,2675160.365,289.4413627,52417.05317
1441.0,6292.396017,2741151.974,298.8196257,52643.7098
1442.0,5873.037411,2760247.331,284.7787921,51275.47459
1443.0,6395.819995,2777257.941,283.6702818,51604.61292
1444.0,6435.44799,2715252.672,301.7679472,51824.77092
1445.0,6217.246729,2790523.04,278.5766017,52112.5655
1446.0,5129.519471,2236860.746,226.8581921,52242.74619
1447.0,4738.904565,2282245.95,253.3815457,54237.90742
1448.0,4987.170781,2201049.83,238.2278016,53642.64235
1449.0,5133.695431,2294932.662,233.0130427,53574.49402
1450.0,4727.056975,2188746.012,247.9798896,52834.3975
1451.0,4975.268225,2271809.484,227.2784082,53579.45277
1452.0,5207.644374,2244858.177,251.8326163,53857.79978
1453.0,4990.109085,2096643.934,251.6709919,53222.20179
1454.0,4987.088011,2298599.027,249.7879993,52762.22971
1455.0,4911.312631,2092516.833,249.9286008,53358.8566
1456.0,4792.1878,2146959.287,250.7003923,54484.71228
1457.0,4919.224668,2088169.636,232.6609001,54499.64878
1458.0,5074.380537,2203525.084,247.6006942,53495.17591
1459.0,4791.690519,2114562.433,231.4402098,52739.56298
1460.0,4785.552987,2212900.881,258.0562645,53075.90206
1461.0,4783.328972,2147101.205,253.3606314,54499.97206
1462.0,4769.509252,2130199.621,252.1334892,54263.35493
1463.0,4814.128362,2222948.965,243.1111023,54415.23544
1464.0,5047.73389,2090164.156,241.2208736,54239.37728
1465.0,0.0,0.0,0.0,60982.68095
1466.0,0.0,0.0,0.0,61431.37527
1467.0,6240.918914,2766260.273,317.7797765,54157.81264
1467.6,5261.349135,2166903.963,236.9061428,53545.56287
1468.0,5065.276403,2109867.803,263.3160766,53325.63509
1469.0,4804.692408,2312801.454,252.3172003,53383.61992
1470.0,4813.310362,2224806.703,246.2301692,54466.51717
1471.0,4809.066195,2301262.964,234.0124481,54427.09267
1472.0,4792.749042,2136503.02,258.7596411,54328.93108
1473.0,5181.281877,2222806.262,261.2617905,53566.76389
1474.0,4985.000191,2233795.062,255.8911906,54188.51883
1475.0,4778.360706,2170436.931,263.1121508,52428.08137
1476.0,4760.494354,2274201.92,252.4754773,52874.45164
1477.0,5199.314772,2122552.872,237.1648725,53162.16336
1478.0,4782.524861,2242917.525,251.8958295,54787.76995
1479.0,5586.917616,2650190.606,300.9009273,52731.42506
1479.5,4924.316388,2192845.067,254.443186,53599.77824
1480.0,5220.348523,2224529.177,267.6210342,53512.73287
1481.0,4915.696303,2208721.119,255.7419446,53948.4351
1482.0,5051.174962,2231118.89,263.0035156,53987.30282
1483.0,4752.437229,2212320.489,270.5031064,53035.89254
1484.0,4849.147447,2200597.87,273.866045,52645.79119
1485.0,4842.917485,2254690.068,259.3994845,54761.91131
1486.0,5113.443626,2121384.295,278.3011609,53277.8524
1487.0,5162.873814,2202648.846,268.012076,53228.67905
1488.0,5818.94045,2731468.278,316.5198087,51884.31591
1489.0,6206.17865,2776473.316,336.1687525,53721.88243
1490.0,6236.084538,2558306.011,316.9716542,52882.50156
1491.0,6031.596828,2687430.587,297.3674602,51479.78174
1492.0,6193.22281,2675399.391,326.8546435,52154.49504
1493.0,4769.10227,2098111.109,248.0446149,52030.71633
1494.0,4937.063313,2299142.179,252.221065,53933.45353
1495.0,5209.864367,2176006.119,272.514127,52606.24147
1496.0,5041.158672,2078656.075,278.3942696,52691.28121
1497.0,5073.431199,2230098.017,272.8958777,53779.5857
1498.0,4871.063597,2302608.813,271.3617658,52913.19936
1499.0,4722.54621,2209963.344,277.6766612,53013.08066
1500.0,5003.807206,2306031.429,276.1406528,52648.07688
1501.0,5219.619424,2166496.542,251.3866746,53471.16459
1502.0,4718.948554,2151797.782,271.4401557,54504.22825
1503.0,5064.661929,2148390.128,283.6177262,53676.62669
1504.0,4911.043488,2302204.01,250.8205018,54006.0582
1505.0,4783.437533,2207550.074,257.2860187,54043.41268
1506.0,4935.227966,2105368.103,273.3025552,53316.56185
1507.0,5123.152626,2214650.21,268.9903847,53380.90521
1508.0,4730.082699,2194486.875,271.7470539,52742.11347
1509.0,4779.752293,2284377.198,260.7102262,52805.22964
1510.0,4849.991299,2215349.479,256.7754745,54027.85437
1511.0,4726.650535,2239579.049,253.5223644,54687.23282
1512.0,5053.397799,2273024.355,267.3648218,54466.39676
1513.0,6011.901266,2614266.467,331.6634312,52819.4484
1514.0,6108.025826,2661220.741,338.5284787,52806.50141
1515.0,5082.557044,2149323.803,235.8893717,53257.63994
1516.0,5202.713351,2083999.558,252.8688429,53556.8756
1517.0,5008.10014,2309558.036,244.5642229,53891.92381
1518.0,4763.255459,2306429.006,253.9281383,53178.86945
1519.0,5040.428872,2182849.206,253.0677167,53054.13681
1520.0,5110.67883,2129557.164,250.6359966,54512.42271
1521.0,5009.130057,2209486.065,252.6055858,53545.5445
1521.8,4894.276962,2199068.257,266.1404281,52417.91258
1522.0,4945.930279,2176249.38,246.9367525,53168.50654
1523.0,4726.462678,2265800.3,245.6980828,52624.09165
1524.0,4936.137077,2241740.994,250.4635318,54220.8486
1525.0,5203.117439,2187046.397,254.7852008,52741.54432
1526.0,4979.291145,2210045.003,247.7697305,53615.00551
1527.0,5140.798817,2154860.598,229.6836198,53600.10287
1528.0,4974.558176,2235523.705,248.2369767,54021.93695
1529.0,4714.834373,2275348.23,241.8844324,52783.51922
1530.0,5916.336226,2811465.774,285.994893,53381.09163
1531.0,6268.326265,2822485.189,299.2685023,52306.36154
1532.0,6377.24207,2810286.522,324.1016396,53058.01378
1533.0,6818.059212,3110374.399,370.2437257,50782.16248
1534.0,6778.609855,3019497.091,359.000397,51791.95837
1535.0,7227.659188,3213865.239,370.6520277,52377.41104
1536.0,5796.398808,2466471.541,276.0460227,53044.55284
1537.0,4905.648603,2258958.881,223.298055,53171.46623
1538.0,4994.611275,2250954.534,224.3145535,53031.51749
1539.0,5226.034897,2235573.98,247.8635805,53449.46449
1540.0,4777.741287,2197794.827,229.5672381,53878.48713
1541.0,5113.050372,2151371.17,218.8197381,53608.14089
1542.0,5978.243214,2746048.14,276.0060333,52734.49634
1543.0,6287.664139,2553986.376,292.2209345,52518.40681
1544.0,5836.178936,2764994.443,292.7965312,51577.33551
1545.0,5942.548167,2779288.329,275.2967418,52736.49173
1546.0,5225.824749,2260673.319,245.5249251,53462.70825
1547.0,5206.906027,2184260.596,220.3765973,53908.0156
1548.0,4766.277813,2110799.311,217.3735887,52565.36276
1549.0,5147.233941,2271033.192,223.6367507,53010.6687
1550.0,5156.609164,2196780.514,217.9085123,54287.17445
1551.0,4749.208053,2279453.768,227.5165262,52855.41953
1552.0,0.0,0.0,0.0,59971.48976
1552.5,4902.660268,2239358.336,218.61958,54782.50388
1553.0,5039.059898,2130341.337,238.5504493,53570.98667
1554.0,4888.322713,2118162.702,217.2698856,52471.62253
1555.0,5237.917502,2135918.173,212.6493829,53162.15659
