Day,Oil Rate SC,Gas Rate SC,Water Rate SC,Well Bottom-hole Pressure
1135.0,5293.605594,2400658.977,0.251885135,53019.43748
1136.0,5527.566487,2375304.956,0.267876957,53325.52402
1137.0,5658.519859,2312942.233,0.237777966,54519.54437
1138.0,6772.515682,2906587.379,0.352289305,52764.97394
1139.0,6416.435891,2852251.281,0.410341736,52230.89151
1140.0,6854.664096,2787155.523,0.390735865,52761.4004
1141.0,5187.664398,2209142.107,0.260815758,54910.9259
1142.0,5648.200592,2289398.778,0.246564119,54166.16965
1143.0,5567.390572,2417770.864,0.271263032,53856.81667
1144.0,5648.27601,2347444.472,0.273922346,53774.03868
1145.0,7044.814084,2907690.018,0.386950492,53208.99361
1146.0,5635.252031,2223778.666,0.265155219,53792.75246
1147.0,5377.036866,2299782.936,0.251983998,54775.6655
1148.0,4776.559145,2106217.771,0.187004444,53570.64251
1149.0,4841.593997,2112960.159,0.190230386,54926.05643
1150.0,4929.775607,1907868.53,0.196654595,53743.63746
1151.0,4511.606605,2096022.443,0.189671668,54168.89864
1152.0,4815.120965,2057003.316,0.178668507,55270.02489
1153.0,4518.420406,2077747.193,0.168565294,53837.58698
1154.0,5674.528669,2553564.591,0.253797372,54401.04329
1155.0,5568.12205,2481408.404,0.277493035,54284.81355
1156.0,5590.658793,2453026.384,0.27372673,54951.75597
1157.0,4938.739028,1994445.648,0.196270499,54647.29993
1158.0,4626.821917,2111732.944,0.191446776,53993.78525
1159.0,4603.889126,2121156.834,0.181497734,55453.58696
1160.0,4716.35039,2118374.84,0.194131419,55154.81708
1161.0,4520.353239,2085485.722,0.177842093,53836.36912
1162.0,4803.436015,1938750.769,0.188298338,54423.38122
1163.0,4900.600388,1937689.537,0.190066392,55402.60188
1164.0,4709.987451,2081701.633,0.198829826,55769.23611
1165.0,4871.996652,2060428.498,0.171815005,53786.0142
1166.0,4803.205569,2143603.816,0.195551416,54085.32988
1167.0,5582.419767,2514390.735,0.27616032,53831.31628
1167.4,4828.996425,2036430.333,0.18740973,55608.39588
1168.0,4896.840388,2086157.93,0.17424018,55321.36968
1169.0,4921.100572,1978467.94,0.190046352,55950.02963
1170.0,4629.190366,1993335.403,0.200731472,54420.17606
1171.0,4760.434016,2077890.873,0.18109813,54267.74247
1172.0,4492.577646,1996818.033,0.19164827,54792.25275
1173.0,4862.63859,1989147.333,0.171904491,55008.42913
1174.0,0.0,0.0,0.0,60399.39833
1175.0,0.0,0.0,0.0,61114.27993
1176.0,0.0,0.0,0.0,60559.88478
1177.0,4779.178879,2048755.819,0.115464597,55702.67621
1178.0,4710.688274,2038041.41,0.150199083,56261.31663
1179.0,4903.23321,2036402.112,0.144030715,55740.74908
1180.0,4577.914013,2053502.725,0.161719104,55498.28636
1181.0,5029.190904,2161335.126,0.159459545,56218.27065
1182.0,4654.54636,2166391.924,0.160611618,55925.91434
1183.0,4531.861727,2080158.301,0.176202698,56015.99403
1184.0,4556.470061,2028857.922,0.186219047,55093.96205
1185.0,4912.093555,2064735.386,0.190812178,56066.65698
1186.0,4565.153813,1949154.018,0.175751579,54968.8684
1187.0,4968.317347,2165876.905,0.179098618,53869.05381
1187.8,5016.625481,2031380.707,0.187306843,55232.01689
1188.0,4919.261983,1984171.737,0.182668845,55916.86249
1189.0,4850.567492,2114206.801,0.193085871,55745.11163
1190.0,4992.204904,2153570.467,0.173396655,54808.18907
1191.0,7118.412978,3150512.517,0.412969151,53907.66435
1191.6,5273.658306,2496857.554,0.252850643,53623.15667
1192.0,4578.502993,2113031.401,0.199207221,54888.84792
1193.0,4812.856369,1961161.073,0.188428561,55717.59389
1194.0,4821.717532,1958576.959,0.20538704,54416.93395
1195.0,4550.104218,2064702.488,0.193454005,55577.16614
1196.0,4907.387428,2053601.283,0.189438756,54533.9636
1197.0,4533.876839,2015820.176,0.187533856,54784.57815
1198.0,4928.099918,1978558.853,0.204756377,55696.63674
1199.0,4832.526878,2012546.421,0.186226179,55238.14227
1200.0,4987.680776,2095650.582,0.194988896,53760.36822
1201.0,4752.675657,2039429.441,0.196384649,55850.61131
1202.0,4564.114989,2006219.619,0.190187597,55740.07528
1203.0,4582.828099,2175308.335,0.206697335,56001.30996
1204.0,7016.709016,3093597.005,0.3899858,54050.53017
1205.0,7168.477127,3026120.256,0.46522538,52070.15229
1206.0,6860.892156,3164505.214,0.445966856,52182.85222
1207.0,4694.814277,2023484.81,0.226006925,54798.6576
1208.0,4889.479124,2058479.731,0.207014752,55641.3353
1209.0,4752.285136,2071671.278,0.200949793,53745.63263
1210.0,5439.407317,2301869.262,0.272109758,54486.48884
1211.0,5403.042075,2457990.535,0.265875383,52955.35181
1212.0,5791.069816,2497810.434,0.270800764,55129.2561
1213.0,5470.16159,2380862.582,0.281072057,54014.89134
1214.0,5566.628579,2477710.173,0.266803435,54025.02584
1215.0,5577.710674,2438395.969,0.295141162,54616.94884
1216.0,6099.794422,2435309.137,0.301131413,54596.9401
1217.0,5914.236117,2631288.924,0.353423735,52649.79121
1218.0,5857.27875,2596841.726,0.358224493,53368.99858
1219.0,6141.372245,2521463.374,0.344654967,52793.21265
1219.6,6165.918144,2537691.454,0.366225521,52952.24089
1220.0,5991.421837,2594603.18,0.344720749,54159.51242
1221.0,6189.01424,2484754.621,0.343672695,54514.26234
1222.0,4941.732329,1971442.891,0.244934229,54811.43988
1223.0,4691.157032,1989235.994,0.264257104,53615.28615
1224.0,4809.572929,2118589.495,0.250068079,54250.97022
1225.0,4918.353635,2123693.964,0.259832713,54087.69851
1226.0,4938.105387,2167277.902,0.27365476,54763.04441
1227.0,4813.674775,2160676.626,0.273900072,53713.79819
1228.0,0.0,0.0,0.0,60302.05323
1228.8,5107.113053,2229193.438,0.189171353,54449.65373
1229.0,4657.934606,2038266.381,0.266331177,55947.32761
1230.0,4974.846534,2148144.612,0.293091309,54360.81707
1231.0,4751.194665,1992608.45,0.282220753,53589.79261
1232.0,4641.085664,1990169.458,0.327618531,55022.02024
1233.0,4920.287269,1989534.635,0.360397197,55571.84765
1234.0,4922.712173,2107792.297,0.376887331,53799.40364
1235.0,4714.159931,2111598.235,0.397891963,55580.27421
1236.0,4969.965382,2156113.753,0.407950272,55698.94386
1237.0,5655.266241,2543285.865,0.612843418,54529.56605
1238.0,5657.37373,2372802.619,0.62102799,54035.29058
1239.0,5734.27194,2440027.937,0.691857735,53605.02331
1240.0,4902.079276,2014443.142,0.643132031,53347.42435
1241.0,4735.569583,2171811.759,0.64272288,54048.34974
1242.0,4882.261942,2097342.836,0.662534201,53699.79991
1243.0,4842.34947,2154381.486,0.670003301,53473.59665
1244.0,4673.579834,2089267.809,0.691177471,55260.79336
1245.0,4936.427077,2049282.196,0.717793285,53970.90482
1246.0,5032.088157,2160818.87,0.793964523,54341.12511
1247.0,4625.447753,2130576.418,0.872999595,53559.84505
1248.0,4701.281961,1971535.61,0.869203869,54461.78283
1249.0,4887.801364,2021429.316,0.984480603,53592.99308
1250.0,4652.979421,2103473.461,0.962764375,54252.60771
1251.0,4757.156962,1990067.625,0.913825996,55837.13511
1252.0,4951.903957,2080195.274,0.953186136,55619.45438
1253.0,4947.80979,2025403.598,1.02987907,54722.8856
1254.0,5075.807916,2153364.947,1.034852076,54045.94684
1255.0,4833.825564,1981030.823,1.19674829,54249.05383
1256.0,5030.579611,2143971.33,1.143347725,53983.66245
1257.0,5083.13521,2011355.11,1.18949447,55378.37242
1258.0,4576.716785,2014969.286,1.196423937,55389.9641
1259.0,4811.536426,1975323.869,1.332918706,55413.39021
1260.0,4791.673226,2113591.594,1.205627375,55253.07569
1261.0,4760.274604,1976186.041,1.210297371,54301.20317
1262.0,4787.59944,2038311.086,1.394466511,55248.20442
1263.0,4665.39013,2041002.994,1.360426084,55573.23461
1264.0,4613.918249,2151561.971,1.413136984,53799.34465
1265.0,4805.172597,2023267.887,1.345865553,53706.8578
1266.0,4938.56704,2059561.065,1.475409485,55214.19022
1267.0,4987.794503,2118863.069,1.577350535,53596.81937
1268.0,4995.492314,2169835.393,1.553283218,55640.28626
1269.0,5020.05857,1972400.688,1.620618049,53575.41177
1270.0,4617.794417,2033271.536,1.57458119,54279.11147
1271.0,5920.639963,2558277.674,1.934996721,53981.54305
1272.0,5678.28511,2536701.141,1.982552128,52594.59681
1273.0,5558.709943,2571645.533,2.220511315,53331.73808
1274.0,4560.041865,2134556.052,1.864763488,53437.73978
1275.0,4570.72476,2129997.254,1.990089026,53517.1275
1276.0,4759.899527,1983686.503,1.833946556,54344.70785
1277.0,4652.778019,2034777.496,1.872754626,55425.41612
1278.0,4959.576891,2063621.167,1.863869691,55178.89341
1279.0,4764.542688,2151999.495,1.962439594,54607.28477
1280.0,4656.986841,2072977.926,1.911746107,53555.8517
1281.0,5064.924411,2033447.225,2.231840854,54397.79397
1282.0,4741.524053,2090272.574,2.281478083,54848.81746
1283.0,4671.982632,2020754.654,2.256556478,55104.52422
1284.0,4965.420367,2116778.685,2.080839203,53513.11484
1285.0,4853.197571,2180541.541,2.396252762,54806.99373
1286.0,4858.799717,2159421.311,2.368108519,55674.91354
1287.0,4990.815555,2031056.198,2.323054886,54494.81506
1288.0,6060.777285,2677562.752,3.251191268,53994.41611
1289.0,5847.879241,2531896.839,3.048904724,54205.17492
1290.0,5073.271786,2112750.174,2.531132725,55151.22479
1291.0,4757.285463,2152600.778,2.74436122,53231.23844
1292.0,4806.02986,2159845.894,2.907176122,53258.63044
1293.0,4612.499854,1985040.078,2.982532879,54559.50572
1294.0,5096.043026,2025764.513,2.997964815,55325.10523
1295.0,4971.62352,2024264.5,3.01775207,54358.88404
1296.0,4857.882392,2168675.296,3.329123114,53282.05637
1297.0,4886.3777,1976346.925,3.032060047,54998.46364
1298.0,5086.69598,2023834.932,3.131316288,54068.34154
1299.0,4854.448378,2122234.173,3.64512313,53754.0894
1300.0,4731.533607,2105409.639,3.527956396,53763.05526
1301.0,4885.242292,2060494.966,3.804568963,53895.67351
1302.0,4978.552124,2195811.767,3.969077846,54649.98532
1303.0,4652.645338,2093641.76,3.585509581,54972.41055
1304.0,4888.567909,2058162.855,3.827355672,53833.30479
1305.0,4617.384448,2063571.85,4.210787385,53316.50129
1305.5,5064.482647,2015353.139,4.074319562,53940.92799
1306.0,4930.856953,2038254.848,3.973314492,54625.83126
1307.0,4842.282912,1988493.83,4.567962614,54016.50727
1308.0,4810.888113,2109721.362,4.593632955,54831.34832
1309.0,5072.77608,2092255.261,4.483274558,53925.85516
1310.0,4672.664087,2030932.673,4.843762466,55089.77496
1311.0,0.0,0.0,0.0,61989.92173
1312.0,0.0,0.0,0.0,60177.63756
1313.0,4844.751158,2070589.874,4.219704767,57025.01634
1314.0,4953.076975,2060453.661,4.845335037,55404.9042
1315.0,4703.952648,2139613.393,4.762110427,54655.10461
1316.0,4872.337506,2194814.837,5.255793536,53847.21416
1317.0,5079.52337,2101653.0,5.29023199,55474.20234
1318.0,4882.907095,2028867.156,4.933274978,53470.43568
1319.0,4848.560392,2101266.004,5.404466684,54702.70379
1320.0,4778.80732,2045736.818,5.003097787,55165.95888
1321.0,0.0,0.0,0.0,60566.74913
1322.0,0.0,0.0,0.0,61732.32453
1323.0,4735.021688,2079095.659,5.486202432,55257.83023
1324.0,4985.093965,2048176.098,5.253879988,53545.86322
1325.0,4745.175292,2207007.114,5.822274759,55363.06187
1326.0,5099.42894,2178194.075,5.37192768,54055.95125
1327.0,4637.440247,2087582.784,5.924603443,54877.54532
1328.0,4903.446545,2002576.815,6.185018952,54078.37067
1329.0,4731.320125,2058921.274,6.144580483,55377.70844
1330.0,4805.170866,2016843.63,6.209521293,54507.25078
1331.0,4962.702325,2120211.201,6.499374095,53346.62139
1332.0,4825.064139,2028500.925,6.002237408,54627.72384
1333.0,4747.376732,2190085.61,6.786721516,53735.86357
1334.0,5129.719131,2104356.293,6.419071037,53897.60341
1335.0,5107.362689,1999149.49,6.292865637,54689.71682
1336.0,4700.722057,2140339.494,7.246631618,55469.01732
1337.0,4690.483419,2055409.348,6.74375763,55331.42786
1338.0,6175.941042,2675508.522,8.511332123,53572.80706
1338.5,4870.258955,2057754.459,7.020321372,54588.3546
1339.0,5068.859898,2201973.982,6.932438442,55537.7522
1340.0,4890.197731,2039355.381,7.434299414,53321.02288
1341.0,4813.882955,2195307.893,7.766378823,54802.96925
1342.0,4886.734652,2163206.717,7.381989374,54105.72947
1343.0,4625.334673,2104765.295,7.793580988,54989.64292
1344.0,4761.650247,2148623.626,7.429940564,54143.71323
1345.0,4720.175196,2063127.917,8.649860919,55302.31733
1346.0,5109.691472,2006108.865,8.703782099,54684.68175
1347.0,4638.583185,2198411.591,7.89985668,55211.15047
1348.0,5080.082453,2190928.329,8.464968227,54044.64115
1349.0,4701.257251,2157776.311,8.479271809,53145.82049
1350.0,5046.415613,2157911.109,8.451879268,54793.28792
1351.0,4818.132163,2047572.891,8.419686255,54753.25655
1352.0,4973.133306,2041744.189,8.666868491,55518.20765
1353.0,4975.142749,2037072.561,8.820560362,55428.21247
1354.0,4631.806576,2179744.844,9.105702966,54846.51833
1355.0,4863.302414,2003177.835,8.665820772,55120.32938
1356.0,4939.916128,2052335.126,9.597290339,54500.33516
1357.0,4957.549306,2211289.569,8.588410236,54571.39951
1358.0,5802.925483,2565992.6,11.19294433,53736.39956
1359.0,4709.175246,2023402.585,10.41754885,54142.75657
1360.0,5627.30713,2524687.882,11.77221389,53922.14059
1361.0,5841.662317,2542309.517,11.6804438,53415.32117
1362.0,5873.504629,2508083.826,12.21537971,52788.97483
1363.0,5926.558268,2365635.944,12.62355735,54166.42477
1364.0,5450.752788,2347741.36,12.86538865,52454.03145
1365.0,4761.414344,1999501.023,10.95259615,55062.59667
1366.0,4851.750975,2179221.907,11.00414405,53015.27903
1367.0,4803.355687,2099441.678,10.57220055,54283.93425
1368.0,5098.421867,2157748.862,11.31762661,54518.83205
1369.0,4938.470954,2087067.94,10.67545092,54975.21795
1370.0,5062.703807,2204767.827,10.34972947,54122.48382
1371.0,4998.657194,2146784.474,10.58005379,54545.72376
1372.0,4829.35394,2028517.775,11.21116502,53014.23302
1373.0,4634.813588,2125885.855,12.08146546,55044.44533
1374.0,5153.790351,2084064.597,10.87722284,53149.58607
1375.0,4823.450785,2030338.803,11.22639254,53040.33054
1376.0,5151.0069,2063082.339,10.89169391,54033.79021
1377.0,4806.411395,2214352.423,12.52233171,53596.57718
1378.0,5122.026414,2013356.235,12.10672136,54516.92859
1379.0,5141.984821,2169199.631,12.21746781,54534.27139
1380.0,4974.263912,2009690.34,12.93102757,54797.53909
1381.0,5095.098864,2061527.034,12.76646318,55353.21079
1382.0,5104.17395,2043060.815,13.13512757,53796.95329
1383.0,4981.483877,2054535.956,11.38391025,54264.63101
1384.0,4979.912298,2092227.336,12.26291332,53638.13747
1385.0,4667.737076,2079594.114,11.75958104,55388.62189
1386.0,4814.051193,2150478.79,12.72096715,54961.26725
1387.0,4891.067204,2119483.32,12.35527011,54276.38564
1388.0,5788.240162,2551338.653,15.2285821,52368.341
1389.0,6161.438722,2497031.261,15.22436077,52757.0331
1390.0,5830.825705,2527284.653,16.49008098,52604.77009
1391.0,5953.521277,2689036.09,15.70916694,52246.52809
1392.0,5000.447264,2199696.223,14.44932095,52438.2389
1393.0,5087.281701,2024414.563,14.29763004,54651.43024
1394.0,4738.403209,2033267.424,12.94024525,53160.42534
1395.0,4962.886669,2151017.232,14.49561395,53326.57815
1396.0,4884.858421,2018334.015,14.32155466,55045.49274
1397.0,5137.654108,2027594.749,13.07531805,53362.63055
1398.0,5084.556224,2061084.394,13.26100931,54028.41655
1399.0,4948.317112,2092845.581,14.30410206,53620.37375
1400.0,4846.848937,2192690.993,13.53126141,54242.30007
1401.0,0.0,0.0,0.0,59570.38345
1401.5,4837.251906,2271896.103,14.97922469,55942.12019
1402.0,5921.34841,2473445.904,17.10075659,54552.52495
1403.0,5938.136476,2388605.517,17.03789443,54104.87194
1404.0,5126.002125,2139165.16,15.08262852,53827.27854
1405.0,4879.702904,2116309.511,14.48216799,54192.6737
1406.0,4837.746535,2174972.287,14.12437609,53993.58348
1407.0,4806.773218,2055651.612,16.26898487,54577.41852
1408.0,4823.587377,2115180.231,15.21854663,53031.76455
1409.0,5003.042586,2068400.212,16.69306741,53077.92578
1410.0,4677.101458,2232118.35,14.50428456,55249.41701
1411.0,4748.499297,2165315.218,16.74284952,55226.0817
1412.0,4671.701233,2038351.338,14.80818165,53342.20304
1413.0,5135.069625,2074254.891,15.69512749,55301.10336
1414.0,5085.978962,2101831.907,16.49403312,53395.50001
1415.0,4871.129219,2164539.294,15.43310111,54906.426
1416.0,4867.703379,2067470.296,15.78830958,53337.73948
1417.0,6020.487514,2724046.589,20.91195781,53995.64895
1418.0,6075.71167,2533512.07,22.15868984,54218.77854
1419.0,6206.040486,2498104.982,20.65970336,53334.95454
1420.0,4895.283148,2199314.609,17.22194464,52468.60198
1421.0,4965.555446,2057988.931,16.52623732,54092.66167
1422.0,5042.847967,2062598.054,16.42654484,54005.5115
1423.0,4785.701883,2101164.471,17.29646337,55235.55968
1424.0,4643.039307,2021996.837,17.4672342,53059.09778
1425.0,4810.308668,2196977.0,17.63124184,54271.70662
1426.0,4910.308263,2096150.771,19.28265047,53638.62372
1427.0,4688.292408,2150272.046,18.23483322,55030.21278
1428.0,5023.214884,2070753.77,17.68886619,52959.67905
1429.0,5875.436478,2477698.87,21.13623245,54417.61974
1429.8,4670.301912,2001905.743,20.1401776,53826.70835
1430.0,4639.01881,2212343.854,17.32499156,54935.22377
1431.0,4750.227918,2101787.829,17.6653792,54100.28296
1432.0,5060.082682,2200754.772,18.61609399,54971.47989
1433.0,5150.554942,2170509.859,18.82490172,53027.79953
1434.0,4685.402807,2141445.66,19.35539586,54874.05205
1435.0,4791.862126,2101594.523,19.09035915,53978.95983
1436.0,4761.868265,2156911.644,20.68370214,53711.67981
1437.0,4940.421051,2040412.596,19.57051488,53867.42864
1438.0,4704.658555,2111217.909,19.98971642,53097.99268
1439.0,4666.736539,2110564.84,21.25119358,54399.54132
