Day,Oil Rate SC,Gas Rate SC,Water Rate SC,Well Bottom-hole Pressure
1196.0,4733.993659,2191785.266,0.480284818,54037.81444
1197.0,4929.839186,2149656.062,0.49491069,52663.19152
1198.0,4883.763253,2154230.416,0.442103465,52069.80049
1199.0,5134.351492,2216576.974,0.455585371,52974.06637
1200.0,4844.473685,2120949.855,0.49529101,52094.57958
1201.0,4817.851237,2223109.581,0.483243437,52245.64587
1202.0,4851.100163,2099584.78,0.446700033,53273.57457
1203.0,5092.299688,2012059.44,0.503109238,52033.07202
1204.0,0.0,0.0,0.0,52657.00774
1205.0,0.0,0.0,0.0,53768.57463
1206.0,0.0,0.0,0.0,53539.03877
1207.0,4981.605502,2202590.168,0.366556973,55192.29167
1208.0,4846.732894,2141281.016,0.440718046,52429.8894
1209.0,5016.300221,2144482.879,0.468298228,52322.71832
1210.0,5949.555703,2517053.874,0.575775331,53546.77483
1211.0,5585.971848,2560976.789,0.60362432,51402.25076
1212.0,5931.592959,2554985.517,0.574181958,52190.50921
1213.0,5708.068419,2379263.984,0.579487579,51111.81046
1214.0,5498.644947,2471669.334,0.606476513,52360.81071
1215.0,5859.279866,2419613.361,0.603965952,51471.29818
1216.0,5890.910899,2614660.151,0.640346686,50877.16902
1217.0,5842.603192,2656482.111,0.628192483,51749.36956
1218.0,5738.230481,2587690.496,0.669664211,51900.88514
1219.0,6236.347906,2495045.203,0.638249528,50826.15823
1219.6,5723.779707,2467341.968,0.658647917,52278.94613
1220.0,6152.961996,2673955.475,0.705752924,50402.63637
1221.0,6019.394834,2541517.185,0.752486975,51697.49015
1222.0,4823.74475,2108963.507,0.497721936,52267.46165
1223.0,4640.315793,2058955.625,0.453177729,52568.88097
1224.0,5118.206959,2104166.554,0.516415578,51440.35251
1225.0,5033.277045,2190343.203,0.467573317,52344.02045
1226.0,4695.865031,2052413.149,0.501726778,53206.52272
1227.0,4787.921377,2222639.76,0.51657881,51479.57264
1228.0,5851.020962,2440671.246,0.657671372,52154.88444
1228.8,4660.138073,2063196.859,0.53159339,53081.21376
1229.0,4832.748901,2170191.109,0.45927186,52396.85936
1230.0,5051.48776,2020146.163,0.508920199,52450.3648
1231.0,5094.883215,2200812.448,0.507137062,51431.6648
1232.0,4677.383543,2045970.833,0.471020769,51702.8953
1233.0,4916.326979,2124535.59,0.452656368,51518.28163
1234.0,4940.590567,2022961.663,0.50246364,52702.88952
1235.0,4647.582266,2140509.383,0.495444837,53006.19239
1236.0,5116.851755,2056280.574,0.499024014,53557.91109
1237.0,5671.021337,2419536.247,0.658503798,52776.29379
1238.0,5997.680606,2604665.687,0.637173798,52006.81642
1239.0,5673.330062,2370070.41,0.699884816,50887.47709
1240.0,5043.010719,2030507.867,0.508511045,53132.21557
1241.0,4900.741848,2094189.146,0.486856297,52646.87431
1242.0,4930.460733,2091522.304,0.516172347,51631.22177
1243.0,4714.522851,2162068.899,0.469620168,52080.07198
1244.0,5099.669864,2172998.136,0.494414502,51547.66832
1245.0,4655.715015,2098015.53,0.533889931,51182.23198
1246.0,5073.24533,2153958.348,0.51468335,52971.5176
1247.0,4818.908797,2166098.853,0.543152102,52368.02636
1248.0,5048.553693,2029675.655,0.536463214,52112.99806
1249.0,5092.659085,2012609.291,0.506335193,52678.99501
1250.0,4666.191524,2003250.475,0.517743536,52133.23416
1251.0,5077.684029,2026664.67,0.538903388,51995.63428
1252.0,4780.989585,2215701.919,0.539467012,51131.78351
1253.0,5051.064725,2101634.937,0.532470091,51364.0808
1254.0,4993.859137,2108077.349,0.490159501,52786.10608
1255.0,4959.703483,2215552.974,0.475925489,53068.39548
1256.0,4994.959305,2221686.542,0.476470742,53188.29197
1257.0,4851.905702,2202818.305,0.536931236,53416.61069
1258.0,4851.185188,2187568.45,0.519555996,51177.99531
1259.0,4954.710345,2110745.208,0.484096317,53055.50051
1260.0,5090.758692,2018103.018,0.526729004,52252.53184
1261.0,5008.957299,2026466.896,0.506811594,53033.71103
1262.0,4748.763092,2067951.447,0.486047179,52101.42314
1263.0,4881.736889,2034295.906,0.540087224,52217.53074
1264.0,4921.653086,2037265.474,0.492062901,51278.44326
1265.0,4661.614242,2156636.495,0.507421817,53366.76708
1266.0,4696.040661,2038884.061,0.523697438,52822.66387
1267.0,4919.303048,2217789.964,0.514221902,52033.69532
1268.0,5145.346074,2068339.191,0.554063405,52557.3649
1269.0,4733.115479,2119408.945,0.49357965,53005.317
1270.0,4891.661628,2139146.361,0.535870661,52174.17145
1271.0,6021.410584,2596240.034,0.695616795,50923.99079
1272.0,5603.838869,2601733.438,0.680420908,51332.0595
1273.0,5878.953436,2458947.356,0.684626459,50928.80029
1274.0,4891.470252,2194656.774,0.495050243,52462.6193
1275.0,4861.139042,2150398.457,0.50047696,51292.86432
1276.0,5037.924889,2151219.043,0.497171672,51315.09953
1277.0,4860.461378,2099846.429,0.480453143,53127.07387
1278.0,4689.542626,2179582.72,0.550792157,52749.64711
1279.0,4769.583308,2171074.542,0.479894698,52197.53645
1280.0,5031.187183,2106522.705,0.539598276,51501.44386
1281.0,4964.67698,2065832.345,0.481978505,52315.73211
1282.0,5026.607702,2057976.684,0.539172503,52908.33309
1283.0,4776.483813,2160852.065,0.53648896,52736.10739
1284.0,4926.83128,2017788.175,0.558261377,51494.47527
1285.0,4811.55219,2020575.764,0.530442901,52364.17319
1286.0,4709.096857,2070165.444,0.494807132,52017.60207
1287.0,5026.846101,2119275.637,0.54672867,51544.73677
1288.0,5865.520406,2493076.167,0.729445752,51767.00982
1289.0,5969.83801,2499277.544,0.736469021,51637.48105
1290.0,4795.222798,2211505.994,0.567725624,50657.00614
1291.0,4776.62044,2138532.537,0.534617499,52429.00686
1292.0,4762.250546,2112975.88,0.536211412,51783.08911
1293.0,4670.702247,2169621.047,0.564212507,52143.01748
1294.0,4898.395281,2055525.25,0.506528778,51371.00548
1295.0,5014.939132,2164918.647,0.503279404,51330.94107
1296.0,4753.049471,2181562.096,0.563877081,52335.65426
1297.0,4880.54106,2072233.235,0.493230584,52061.11457
1298.0,4900.62475,2106284.287,0.526957924,51795.20707
1299.0,5062.775851,2156812.268,0.528260294,52825.94075
1300.0,5107.314127,2029223.14,0.545168416,52058.41442
1301.0,4749.637409,2172475.516,0.493418734,51722.33904
1302.0,4759.356231,2175504.162,0.511707652,51249.98559
1303.0,5131.93732,2090874.66,0.498711138,52267.89652
1304.0,4736.224312,2026081.511,0.564866435,51405.34728
1305.0,5029.38933,2190158.47,0.55065198,52856.37584
1305.5,4885.558177,2128035.496,0.557897015,51325.75883
1306.0,5122.726936,2218854.666,0.492148635,52722.83857
1307.0,4982.097078,2006651.812,0.490402739,53149.35994
1308.0,5050.23472,2117673.42,0.540819973,51599.52348
1309.0,4711.401843,2222717.299,0.5344712,51571.58379
1310.0,4825.656794,2071859.279,0.51104653,51487.87132
1311.0,0.0,0.0,0.0,52683.05968
1312.0,0.0,0.0,0.0,52566.22549
1313.0,4856.946593,2108573.925,0.438056802,53112.90754
1314.0,4692.487654,2094566.164,0.440571371,53096.12183
1315.0,4782.239698,2086960.336,0.51168378,53346.06096
1316.0,4868.556928,2138681.158,0.514753076,52078.19658
1317.0,4754.94192,2111897.338,0.462850516,53191.4519
1318.0,5134.863056,2061934.658,0.469697899,51974.59962
1319.0,4982.192932,2036651.302,0.487918135,53367.98239
1320.0,4796.495356,2228400.722,0.482391619,52752.68528
1321.0,5926.812383,2460543.016,0.65078402,52734.93073
1322.0,5867.955496,2576396.081,0.753577167,50248.62392
1323.0,4870.984506,2105887.638,0.498337097,52327.79955
1324.0,5076.954516,2029778.811,0.551582481,51616.3148
1325.0,5009.129328,2162256.686,0.502949287,50942.05183
1326.0,5060.742286,2126990.192,0.496353464,52810.74687
1327.0,5108.415279,2106874.157,0.536999275,51186.34051
1328.0,4978.546687,2130650.111,0.513689881,52375.7562
1329.0,4887.355772,2198066.543,0.528964412,50925.43473
1330.0,5143.716212,2100291.598,0.491690449,52391.16528
1331.0,4943.804835,2030439.428,0.533003666,52146.83661
1332.0,5180.623815,2228490.92,0.498406429,52479.95092
1333.0,4959.462677,2117346.307,0.53072719,51625.83263
1334.0,4709.512913,2098262.796,0.553975413,52988.50339
1335.0,4769.912246,2134540.738,0.485956561,50863.76251
1336.0,4779.769615,2237707.212,0.510795258,52328.58489
1337.0,4921.021007,2134740.56,0.484495238,50915.59338
1338.0,6313.417021,2683184.502,0.737428898,52452.32713
1338.5,4749.756682,2208056.981,0.509352824,51899.32
1339.0,4699.160644,2112470.427,0.5405563,51383.52817
1340.0,5171.104453,2176950.761,0.551288832,52369.62981
1341.0,4922.104277,2197922.246,0.510236549,51531.97888
1342.0,4702.849768,2191232.964,0.558462959,52429.29309
1343.0,4693.438742,2193190.984,0.570329892,52121.41433
1344.0,4760.074756,2173459.528,0.554451894,52157.20397
1345.0,4929.556484,2159238.314,0.559211099,51715.29299
1346.0,4803.720968,2226935.356,0.51716926,51916.30278
1347.0,5110.478487,2225929.201,0.50124728,52348.76196
1348.0,5160.539618,2097094.158,0.53473356,51094.93784
1349.0,4862.184001,2071842.179,0.514045755,51150.19144
1350.0,5042.559146,2041545.062,0.551840858,51859.50332
1351.0,4762.111584,2252065.441,0.532707854,51976.78536
1352.0,5103.279603,2246428.914,0.570960341,53196.77374
1353.0,5079.951733,2199536.722,0.557720818,52583.05702
1354.0,5031.657316,2086141.795,0.570706862,52252.7163
1355.0,5035.196796,2133329.965,0.527587358,52042.11191
1356.0,5185.048387,2026643.541,0.56486803,51159.4123
1357.0,4854.255254,2148588.954,0.513497152,52761.0012
1358.0,6182.410715,2586190.545,0.717243342,51124.50619
1359.0,4754.534882,2192636.01,0.51049201,51377.07729
1360.0,5605.44331,2418737.799,0.719613648,51988.54471
1361.0,5473.266927,2409497.357,0.683485498,50087.98452
1362.0,5838.870435,2349310.687,0.687401636,51278.00121
1363.0,5690.864662,2590891.776,0.674077373,51480.39653
1364.0,5522.252404,2457842.697,0.672061016,51346.05048
1365.0,5111.718938,2023893.652,0.560729256,51528.79249
1366.0,4808.882514,2055959.295,0.523309477,50748.03952
1367.0,5011.490718,2138387.447,0.544158602,51830.04092
1368.0,4987.28346,2104825.853,0.529776806,51475.61111
1369.0,4821.072609,2075936.249,0.550674398,52696.76653
1370.0,4716.778223,2205786.747,0.54534416,50690.95006
1371.0,5036.034343,2246444.179,0.540486792,51662.15892
1372.0,5182.310882,2105129.71,0.550509868,50827.46561
1373.0,4777.882209,2208699.503,0.538102239,50918.55575
1374.0,5116.104685,2092686.243,0.568936571,52470.45889
1375.0,5195.991703,2219939.002,0.57692198,52483.8928
1376.0,5022.196892,2245633.365,0.575045035,53074.0194
1377.0,5013.043541,2086078.616,0.545126073,52988.8421
1378.0,4822.399098,2076936.474,0.528706453,50818.88504
1379.0,4995.479125,2207002.197,0.548014341,53014.10576
1380.0,4951.443368,2253074.015,0.551934757,51438.74402
1381.0,5069.373597,2170280.955,0.575597946,51463.13778
1382.0,4975.308375,2213097.013,0.563244979,52712.94846
1383.0,5148.780307,2248639.842,0.500368008,52794.77861
1384.0,4800.218374,2212116.676,0.555882809,52893.80137
1385.0,5050.525967,2177104.071,0.500546697,51274.95684
1386.0,5230.401755,2195557.456,0.564099849,52309.77929
1387.0,5011.883399,2248963.757,0.563792772,51006.22304
1388.0,0.0,0.0,0.0,53450.93661
1389.0,0.0,0.0,0.0,53049.14591
1390.0,0.0,0.0,0.0,52730.15184
1391.0,0.0,0.0,0.0,52037.11761
1392.0,4921.909381,2118461.724,0.400077867,52330.40888
1393.0,4988.62881,2287523.644,0.458096414,52716.7227
1394.0,4824.907355,2079132.052,0.457138419,51367.45199
1395.0,5140.080071,2170398.665,0.476588489,52956.11556
1396.0,5117.243984,2068444.353,0.508452715,52521.21837
1397.0,4901.859539,2193117.619,0.527041154,52288.00306
1398.0,5102.142012,2233955.916,0.547398923,52670.38217
1399.0,4849.804581,2115532.753,0.506397809,51534.10627
1400.0,4882.886262,2189928.896,0.533945912,52354.93548
1401.0,5908.430203,2646841.194,0.688155767,52452.68749
1401.5,5139.582878,2200815.301,0.551484751,52346.25666
1402.0,5609.302945,2508558.546,0.725545722,50349.11698
1403.0,5770.725776,2569851.688,0.709390213,51936.06176
1404.0,4862.775993,2210024.517,0.545948353,50476.62413
1405.0,5003.900854,2173844.792,0.526736671,52650.45641
1406.0,4792.078305,2217572.069,0.559935731,52574.65012
1407.0,4797.10698,2161534.013,0.552197762,51601.8156
1408.0,5052.647868,2211942.632,0.515851013,51265.11244
1409.0,5182.062957,2079719.547,0.552386366,52321.13089
1410.0,5208.728401,2203869.751,0.553529598,52475.3671
1411.0,4830.759505,2049620.741,0.53501452,52203.04837
1412.0,4846.14284,2169195.136,0.537141136,52231.40319
1413.0,5074.088552,2265217.304,0.555803647,51291.83025
1414.0,5248.151341,2228089.645,0.564238369,52717.69199
1415.0,5224.629912,2189928.273,0.515131293,50878.22332
1416.0,4782.063496,2220297.687,0.552943838,52889.31737
1417.0,6092.7497,2738884.234,0.725226573,51182.77467
1418.0,6298.991286,2599078.825,0.814094478,51471.62527
1419.0,6009.131898,2622808.771,0.760080769,50627.11946
1420.0,4828.803184,2125818.983,0.527644952,51785.25732
1421.0,5158.464271,2230451.079,0.510105927,52065.76122
1422.0,5103.383679,2094772.869,0.528981463,51027.37879
1423.0,5011.795573,2162501.672,0.503618459,50685.00656
1424.0,4789.551501,2199786.939,0.501446236,51509.38032
1425.0,4902.656666,2263945.589,0.523187237,52235.73315
1426.0,4863.898173,2245151.926,0.531632739,51596.64191
1427.0,4808.331266,2127455.696,0.545448123,51163.67688
1428.0,5156.903444,2089434.105,0.498200099,51695.35199
1429.0,5661.06989,2420707.898,0.678355907,52266.14958
1429.8,5181.048322,2137509.526,0.590130127,50669.93125
1430.0,5138.366851,2057737.112,0.51455514,50769.54183
1431.0,5043.472949,2042692.442,0.569283965,51229.77783
1432.0,5189.838197,2262932.247,0.546263442,51609.11002
1433.0,4960.684706,2113135.1,0.533029215,51244.65628
1434.0,4765.010027,2155774.274,0.561218174,51347.04504
1435.0,4999.187405,2136362.055,0.542102877,51475.24358
1436.0,4759.44242,2106304.986,0.522841438,51385.13038
1437.0,5093.498619,2097113.492,0.577570541,52085.99162
1438.0,5128.168748,2248951.532,0.562156872,50841.37666
1439.0,5161.638062,2065663.355,0.570596961,51619.92979
1440.0,6264.254842,2556174.702,0.72475327,50048.12311
1441.0,6144.156306,2533063.592,0.727870807,49417.12385
1442.0,6195.00888,2760010.622,0.797929407,50057.52675
1443.0,6257.261266,2599078.054,0.836454697,51104.62779
1444.0,5906.063174,2600424.623,0.796431606,49504.36852
1445.0,6424.463609,2759292.368,0.77204016,50593.04681
1446.0,4799.370392,2243439.403,0.562152349,50957.25002
1447.0,4831.657082,2141098.788,0.555467649,51399.36632
1448.0,5224.708529,2121398.438,0.535349377,51440.98737
1449.0,5197.924621,2097483.194,0.56142312,52578.94241
1450.0,5010.429953,2176802.165,0.575992069,51351.46097
1451.0,5056.925139,2128690.14,0.56123311,50715.61416
1452.0,5033.807131,2148503.645,0.548079745,51479.65555
1453.0,5237.11696,2215287.521,0.538988305,50661.86977
1454.0,5226.169765,2074155.202,0.57754318,51489.18105
1455.0,5006.851252,2094499.24,0.573521524,52005.72107
1456.0,5203.396084,2191608.699,0.503748558,51137.28151
1457.0,5152.806182,2123799.626,0.54232531,51051.85194
1458.0,5044.63,2050089.76,0.506075623,52952.44672
1459.0,4999.281845,2059254.85,0.503100464,50792.55547
1460.0,4758.663669,2220806.741,0.501419531,51798.31634
1461.0,5100.883624,2182147.749,0.498976576,51050.32431
1462.0,4776.328599,2209725.668,0.511202916,51281.86865
1463.0,5231.114525,2243645.184,0.553199626,50822.19268
1464.0,5088.974961,2117062.274,0.549406859,50700.88464
1465.0,6245.407238,2620741.564,0.720517382,51303.68884
1466.0,6170.014422,2727145.77,0.812230678,51402.53086
1467.0,6257.62832,2568537.879,0.736929405,50074.44145
1467.6,4940.510529,2212874.462,0.577968649,52440.05698
1468.0,4975.223063,2061706.282,0.583802834,51313.34281
1469.0,4797.139999,2181208.998,0.519418436,50601.94081
1470.0,4963.706571,2232782.931,0.552785196,50671.87845
1471.0,4883.0591,2231988.761,0.579575884,52296.90562
1472.0,4834.878329,2232753.296,0.521867175,51486.13754
1473.0,4900.94483,2186517.321,0.562316214,51784.65915
1474.0,4957.92333,2048648.229,0.578936818,50836.75222
1475.0,4802.094342,2113383.242,0.554822802,52872.72161
1476.0,4754.047489,2239027.211,0.537806774,51119.2692
1477.0,5014.49857,2059689.494,0.577078711,51098.67836
1478.0,4805.624373,2141176.082,0.508876732,52309.03529
1479.0,5640.570822,2380020.704,0.695522666,51196.92071
1479.5,5053.981344,2064006.646,0.510328913,50826.65612
1480.0,4834.887868,2258250.457,0.507685122,52467.74053
1481.0,5024.366669,2244096.445,0.565290798,52913.8381
1482.0,4952.001767,2181678.135,0.548365632,52065.75904
1483.0,5205.30757,2204555.813,0.580173408,51627.76889
1484.0,4899.050197,2179373.926,0.580707947,51069.59525
1485.0,5194.261424,2237653.831,0.548730693,50761.7559
1486.0,4848.971915,2172730.683,0.527706975,52425.87558
1487.0,4920.297479,2245661.376,0.500636729,52288.3912
1488.0,5897.177085,2580028.775,0.684819692,51586.67867
1489.0,6281.091909,2600191.86,0.739491821,50733.5934
1490.0,6162.96969,2543101.154,0.772795805,51442.70975
1491.0,6318.48129,2559811.908,0.793196281,51401.51166
1492.0,6096.421332,2623561.325,0.785826725,50379.0384
1493.0,5213.858207,2091870.002,0.537853242,50546.37509
1494.0,4962.24046,2258339.341,0.521994009,52100.40396
1495.0,4951.656295,2175276.413,0.576898565,51195.51741
1496.0,5168.673557,2175652.304,0.536732232,52297.65928
1497.0,5076.70656,2246974.208,0.580689337,52544.04259
1498.0,4856.177294,2148910.464,0.514065197,52345.50073
1499.0,4813.807275,2170925.18,0.570879786,51208.33054
1500.0,5041.070858,2142890.608,0.522122554,51987.12864
1501.0,5149.887438,2268778.868,0.571420886,50815.84182
1502.0,5205.206057,2130075.346,0.567876875,52869.34224
1503.0,4801.146462,2265958.079,0.560452025,51071.44938
1504.0,4829.740202,2231994.968,0.506735252,51871.84084
1505.0,4857.04482,2056457.344,0.578928415,51047.38536
1506.0,5033.752358,2157082.897,0.517790353,52444.12436
1507.0,4777.381243,2155354.223,0.556114004,51348.00147
1508.0,4947.31107,2227680.77,0.511850579,51681.87572
1509.0,4758.723682,2044893.576,0.561947689,51322.01361
1510.0,4843.747214,2138780.036,0.52907377,51797.76473
1511.0,4826.731434,2083734.08,0.581941419,51617.30919
1512.0,4870.163726,2085640.965,0.516086818,51067.83381
1513.0,6052.051256,2534563.405,0.784466356,50771.74808
1514.0,6189.992426,2547069.801,0.811804063,50410.93726
1515.0,4758.577284,2252404.792,0.584688754,50463.21049
1516.0,4866.871696,2197907.908,0.528643144,50872.14275
1517.0,4976.110308,2119167.166,0.570012599,50452.81947
1518.0,5042.172198,2168997.536,0.523736792,52731.12251
1519.0,4827.723874,2089642.224,0.539601584,50624.98706
1520.0,4976.436853,2137998.056,0.574166639,50692.68625
1521.0,4795.201864,2187712.799,0.569987495,51856.00983
1521.8,4803.58145,2251551.344,0.542630967,51516.09568
1522.0,4804.746317,2176908.549,0.567383342,51712.04393
1523.0,4990.218604,2225699.934,0.551370237,50750.06979
1524.0,4858.334742,2196428.584,0.562738613,52268.73921
1525.0,4901.363992,2125562.268,0.568768311,50629.36265
1526.0,4867.39579,2132806.533,0.549579357,51327.16771
1527.0,5190.453458,2112576.623,0.52181204,51671.28235
1528.0,4862.691803,2048196.509,0.602926698,50570.24945
1529.0,4917.182623,2175529.424,0.533620585,52695.23686
1530.0,5894.814778,2527888.052,0.73854737,51755.07287
1531.0,5883.285154,2583692.019,0.825888215,51101.47137
1532.0,5942.113087,2550534.119,0.765798794,49225.2654
1533.0,7177.321836,2979973.221,1.028960086,50770.20129
1534.0,7071.724093,2897907.347,1.056216574,48911.45593
1535.0,6740.554788,3096389.967,1.09105178,49692.57913
1536.0,5724.956688,2528015.56,0.822099024,49702.20927
1537.0,4943.1001,2057876.073,0.589489484,51954.46496
1538.0,5124.44072,2243878.019,0.568382689,51426.59693
1539.0,5086.682154,2224408.071,0.625885476,51868.32634
1540.0,4752.878425,2257981.94,0.605472968,50603.91432
1541.0,4839.548592,2051205.176,0.605909722,51073.74482
1542.0,0.0,0.0,0.0,52904.69727
1543.0,0.0,0.0,0.0,51071.22294
1544.0,0.0,0.0,0.0,51680.1163
1545.0,0.0,0.0,0.0,51773.08735
1546.0,5274.201074,2217997.918,0.458052759,52789.96783
1547.0,4835.000043,2150622.795,0.476879394,52174.59492
1548.0,5087.063156,2060247.453,0.482795472,50618.84242
1549.0,4875.862312,2240667.78,0.519055495,51234.49228
1550.0,5177.222467,2241845.701,0.542337727,50858.07476
1551.0,5134.814564,2211154.411,0.534073597,50724.79588
1552.0,6179.592287,2712950.679,0.750795647,50119.99518
1552.5,5091.083536,2062670.514,0.608947866,50675.13142
1553.0,4872.212669,2206202.261,0.553417892,50393.75308
1554.0,5050.892491,2227859.688,0.596779207,52119.84518
1555.0,5008.803126,2087191.866,0.525690067,51157.31905
1556.0,4910.266641,2153114.145,0.534344034,52368.2734
1557.0,0.0,0.0,0.0,51988.54283
1558.0,0.0,0.0,0.0,52510.69687
1559.0,0.0,0.0,0.0,53267.98995
1560.0,0.0,0.0,0.0,51532.61722
1561.0,0.0,0.0,0.0,52898.16445
1562.0,0.0,0.0,0.0,51569.65666
1563.0,5341.667495,2160474.318,0.459683593,53386.26948
1564.0,4864.567723,2180234.331,0.495571382,51844.30151
1565.0,5068.37578,2169891.383,0.472509742,52956.97805
1566.0,4852.113932,2162316.544,0.521606814,51724.95221
1567.0,4701.007313,2060316.605,0.504069291,52857.17157
1568.0,5032.924623,2183713.61,0.54638874,52051.98156
1569.0,5142.459358,2177863.007,0.564553908,51617.20316
1570.0,5856.70902,2512058.651,0.746392955,51725.69332
1571.0,7079.119319,3105155.006,0.940067278,49688.89591
1572.0,6746.348491,2991343.678,0.985466356,49812.05388
1573.0,6802.105111,2960658.428,1.104379801,49875.55549
1574.0,6743.582807,2981302.947,1.080752362,51177.16511
1575.0,6862.150035,2877299.35,1.129243984,49826.84953
1576.0,5854.610689,2508729.806,0.783353216,50914.53763
1577.0,5474.166278,2533487.874,0.756319995,49482.63065
1578.0,5856.824616,2536689.217,0.749513107,49570.65426
1579.0,4994.577928,2170837.541,0.594473096,49920.26289
1580.0,4792.813672,2004952.55,0.634907862,50159.38829
1581.0,4749.686893,2032647.76,0.623323028,50997.3111
1582.0,4616.957447,2163690.856,0.62335371,51336.61571
1583.0,4614.783642,2133307.573,0.565790454,52195.51939
1584.0,4762.756154,2020356.047,0.614991723,50991.01443
1585.0,4862.496013,2084738.057,0.600279857,50331.02726
1586.0,4936.945065,2054437.668,0.594817692,52287.70924
1587.0,5012.359844,2135105.391,0.571148391,52205.1768
1588.0,4982.465974,2191420.474,0.585803469,50622.57763
1589.0,5003.610073,2022365.073,0.593050682,51745.60542
1590.0,4802.350139,2000084.301,0.596990687,51200.2015
1591.0,4977.076693,2122043.52,0.551494476,50109.68122
1592.0,5898.087712,2615308.254,0.774802713,49547.69993
1593.0,5950.029385,2516674.666,0.773038322,49791.1859
1594.0,5867.692393,2487179.422,0.875511942,49801.68116
1595.0,4863.918244,2038304.029,0.612009204,51701.67633
1596.0,4699.216082,2094790.113,0.627684924,50214.26849
