Day,Oil Rate SC,Gas Rate SC,Water Rate SC,Well Bottom-hole Pressure
1192.0,3961.327239,1641300.374,0.369832202,52186.78608
1193.0,3985.379277,1681484.547,0.520027306,49968.68116
1194.0,3869.779134,1605882.121,0.520100309,48617.19462
1195.0,3598.82439,1612553.213,0.552174339,48308.19804
1196.0,3656.617559,1621764.404,0.528920218,49537.93669
1197.0,3689.48479,1679174.353,0.511283896,49453.89203
1198.0,3861.670073,1666561.729,0.532708672,48647.63691
1199.0,3582.324966,1580633.433,0.57132683,50059.26091
1200.0,3662.842255,1636488.678,0.598560644,48593.18767
1201.0,3916.950085,1618056.424,0.535620215,49808.56901
1202.0,3560.265563,1620507.721,0.542108005,49742.96725
1203.0,3721.749386,1649508.462,0.57001375,49855.36051
1204.0,5232.679779,2239336.464,1.394263065,46008.34045
1205.0,5375.461044,2243148.09,1.41239273,43604.89714
1206.0,5273.79701,2361608.273,1.426193384,43703.87583
1207.0,3683.501229,1518163.162,0.641349972,47368.60382
1208.0,3781.450981,1534588.751,0.56245488,49424.89347
1209.0,3634.666545,1623615.337,0.601584432,48222.03066
1210.0,0.0,0.0,0.0,55172.56989
1211.0,0.0,0.0,0.0,59305.80511
1212.0,0.0,0.0,0.0,59285.29832
1213.0,0.0,0.0,0.0,59630.78209
1214.0,0.0,0.0,0.0,60574.53467
1215.0,0.0,0.0,0.0,60683.85667
1216.0,4602.38924,2143262.64,0.455781996,50796.02317
1217.0,4728.036013,1957927.677,0.636607365,48937.66379
1218.0,4477.5303,1989630.89,0.688868488,47780.03675
1219.0,4519.247798,1990816.728,0.7515086,47607.26837
1219.6,4548.259529,1901812.287,0.750026086,48103.8085
1220.0,4518.981632,2038832.885,0.812220745,46102.84447
1221.0,4602.864421,1920907.176,0.872919724,47065.19134
1222.0,3616.4341,1580685.414,0.498261018,48021.86878
1223.0,3882.329558,1589565.85,0.467558197,49079.40872
1224.0,3713.082655,1630149.725,0.540140958,48071.45492
1225.0,3828.815819,1677269.48,0.48466083,48723.56101
1226.0,3805.56768,1651797.51,0.478402849,48251.17275
1227.0,3912.561984,1546912.66,0.54772201,48083.72354
1228.0,4604.885174,2008272.804,0.762315008,47398.53034
1228.8,3528.901742,1543188.174,0.567393097,48837.69982
1229.0,3560.947095,1610203.307,0.546308186,48009.97263
1230.0,3929.271811,1653639.365,0.504831029,47877.44594
1231.0,3843.347523,1548530.633,0.552944307,48277.75758
1232.0,3921.53972,1679277.51,0.55254408,49621.40243
1233.0,3599.260992,1568607.63,0.533475944,49448.23574
1234.0,3935.846661,1690034.145,0.516593499,48601.28631
1235.0,3805.212121,1672669.561,0.5412427,49817.03446
1236.0,3645.413594,1636215.875,0.557529999,48326.02962
1237.0,4309.667114,1895199.045,0.815704176,46863.17881
1238.0,4544.4901,1847298.246,0.797286281,48327.11501
1239.0,4180.834293,1872839.736,0.756762103,47442.17451
1240.0,3629.811349,1632870.092,0.577697117,48068.66525
1241.0,3928.18034,1574986.339,0.492805227,48566.43144
1242.0,3934.228016,1611829.614,0.541449239,48133.49494
1243.0,3610.978845,1602709.876,0.545320082,47700.05632
1244.0,3781.601316,1587990.812,0.55946464,49253.14649
1245.0,3588.839261,1566798.94,0.533418021,49375.79533
1246.0,3643.669199,1586906.708,0.502194126,48441.57309
1247.0,3681.985317,1672433.032,0.485575467,48934.18287
1248.0,3820.786456,1561594.141,0.556733134,48537.74278
1249.0,3837.453,1673990.715,0.5029195,48464.43959
1250.0,3902.229234,1641301.783,0.50198944,49960.45871
1251.0,3728.953887,1683399.41,0.536479578,47782.18724
1252.0,3755.034019,1635218.817,0.528335183,49069.42036
1253.0,3935.342075,1576248.299,0.535404546,49651.71969
1254.0,3778.309498,1696892.931,0.553893802,47898.70006
1255.0,3766.21342,1573368.928,0.531275808,47697.47955
1256.0,3876.731615,1629594.629,0.578230768,48547.00419
1257.0,3761.292839,1640295.384,0.60420984,49118.91518
1258.0,3944.093817,1601818.881,0.626181083,48933.70388
1259.0,3837.883918,1592028.784,0.82023546,49042.90171
1260.0,3593.670296,1682293.438,0.889770872,48107.96566
1261.0,3946.348543,1592911.958,1.081755543,49914.91355
1262.0,3783.517972,1671683.542,1.277285628,49684.80979
1263.0,3714.456579,1708575.451,1.485515964,48279.98151
1264.0,3740.842894,1586525.479,1.611666588,47996.15377
1265.0,3699.776096,1682980.806,1.885256498,47770.61001
1266.0,3864.085584,1683848.882,2.001441566,48479.25484
1267.0,3778.06009,1613001.471,2.443029557,49625.2654
1268.0,3790.892548,1574032.085,2.61179269,48753.83755
1269.0,3735.315163,1706894.12,2.732137938,48148.52366
1270.0,3676.410986,1707357.187,2.659674367,49528.77682
1271.0,4218.706873,1893865.795,3.734157574,48112.02636
1272.0,4179.665383,1802112.024,4.008237587,47121.88869
1273.0,4478.793104,1906214.092,4.276545147,47091.67184
1274.0,3531.792804,1625228.295,3.645407501,48002.09415
1275.0,3620.027153,1542150.471,3.748945525,48602.35543
1276.0,3694.975466,1580519.207,4.06960379,49159.24034
1277.0,3886.299786,1653179.409,3.845368194,47719.08984
1278.0,3621.12253,1538084.73,3.876997081,49678.13869
1279.0,3671.429895,1666633.291,3.996448167,48653.15274
1280.0,3955.985789,1620549.84,4.695828659,47992.41414
1281.0,3956.513187,1626771.405,4.617879467,49301.3645
1282.0,3864.153837,1681566.578,4.81506381,48349.0622
1283.0,3580.133721,1553354.385,4.830162648,47688.37194
1284.0,3797.403399,1686776.069,5.632836271,47459.41746
1285.0,3602.17256,1551643.516,5.841607117,48763.79743
1286.0,3861.727861,1543327.557,6.329230157,47791.15139
1287.0,3921.144098,1600642.706,6.337820167,47627.99834
1288.0,4670.554973,2035119.928,8.169477963,46834.63302
1289.0,4389.680889,1963500.804,9.078031123,45596.3898
1290.0,3746.714688,1668083.001,7.218855237,46644.0915
1291.0,3611.764388,1573932.34,7.119670183,47898.70227
1292.0,3720.092773,1565939.955,7.534608048,47436.91814
1293.0,3811.011322,1570716.538,7.932652375,49663.46052
1294.0,3926.288314,1680880.658,8.832432185,49271.30307
1295.0,3753.009017,1608901.213,9.230652901,49464.74545
1296.0,3950.369134,1640867.218,9.487965922,48338.48071
1297.0,3624.128289,1623486.516,9.120084791,48963.3054
1298.0,3854.823707,1636357.11,9.897058124,48532.72138
1299.0,3953.729609,1578653.174,9.343489009,48202.88112
1300.0,3902.569193,1638594.671,9.830663934,49626.45275
1301.0,3915.154532,1556433.618,10.62401603,49037.87301
1302.0,3901.933887,1650613.268,10.56066055,47487.62635
1303.0,3708.148011,1664331.383,11.44645498,49559.78207
1304.0,3717.422014,1644878.687,11.74173079,49115.98287
1305.0,3937.387922,1700763.275,13.10425841,49627.10156
1305.5,3613.00676,1609822.026,13.01578367,47490.1676
1306.0,3683.726711,1700679.085,11.96336806,49199.04418
1307.0,3711.092175,1576985.991,12.67510467,47686.00901
1308.0,3839.919051,1593519.14,13.53299004,47640.56433
1309.0,3760.136726,1570676.651,14.68317016,48590.51581
1310.0,3596.108843,1541894.902,13.21874358,49670.94772
1311.0,0.0,0.0,0.0,53956.07287
1312.0,0.0,0.0,0.0,58347.94655
1313.0,3768.099335,1719231.551,14.49642807,52398.01617
1314.0,3998.109128,1674388.934,14.74341008,48185.75229
1315.0,3948.145198,1718902.196,15.15030911,49056.407
1316.0,3964.915983,1652944.256,16.36303489,48712.22781
1317.0,3884.364788,1650026.71,15.29322369,47664.76951
1318.0,3926.375772,1578105.646,15.34877631,48375.54573
1319.0,3847.221978,1608982.064,17.14886775,48052.527
1320.0,3872.387525,1594114.523,17.61320272,47642.1421
1321.0,4599.621257,1968813.657,22.98420168,47373.02653
1322.0,4420.616705,1969900.108,24.50849132,46115.37385
1323.0,3804.330077,1579962.822,20.46703645,48200.79125
1324.0,3702.274794,1672057.468,20.01443287,47312.65262
1325.0,3707.719897,1554061.511,20.99886774,48404.46735
1326.0,3737.322607,1540632.114,21.47381681,48018.73383
1327.0,3803.933021,1544255.988,20.70548745,49081.51684
1328.0,3792.600347,1670040.805,22.2947873,49392.35262
1329.0,3572.181715,1613741.574,21.15019608,48868.20395
1330.0,3909.029558,1599624.148,21.19847685,48730.17318
1331.0,3814.976535,1628850.756,21.55333252,49631.22729
1332.0,3680.608467,1665506.55,21.81730529,48425.43194
1333.0,3630.783091,1689895.59,22.36722796,49089.9509
1334.0,3772.250486,1630809.297,22.92728952,47402.33688
1335.0,3734.485812,1606047.393,27.03084016,49375.72764
1336.0,3736.008474,1659346.53,24.20140938,48110.49773
1337.0,3837.881489,1659667.273,25.34437635,47803.53269
1338.0,4470.698016,1980352.196,33.71401009,47494.62895
1338.5,3652.686971,1656120.061,25.49218542,47921.01016
1339.0,3832.681022,1593734.021,28.34768028,47568.24217
1340.0,3626.745087,1545047.965,27.14370125,47190.19088
1341.0,3930.224561,1698878.929,29.28662772,48329.47063
1342.0,3909.264964,1655307.84,31.4896948,48665.8697
1343.0,3788.038623,1558617.406,30.01057223,49362.10498
1344.0,3768.64053,1585320.576,30.98218015,47595.99443
1345.0,3681.283214,1677352.083,30.04944428,48614.24511
1346.0,3765.976459,1643903.173,31.12517819,47639.32767
1347.0,3706.09107,1680795.556,32.90737137,48596.68681
1348.0,3674.922713,1683845.929,34.99334854,48758.09581
1349.0,3771.702126,1603158.312,39.30136848,47961.79106
1350.0,3819.790959,1599079.351,37.96658044,48930.74846
1351.0,3547.630226,1528933.926,42.36407515,48275.26593
1352.0,3646.751551,1581232.112,42.23132203,47895.53545
1353.0,3780.231612,1623621.7,45.67697463,48390.97404
1354.0,3817.003876,1592029.011,42.9566792,48802.67563
1355.0,3553.68463,1550163.18,44.44793812,47526.6905
1356.0,3774.589311,1680116.025,50.78848609,47232.27942
1357.0,3713.81553,1530124.327,51.90280713,47807.58007
1358.0,4338.380801,1895149.559,60.57215166,46247.85787
1359.0,3789.026574,1531662.883,52.02421653,48333.39591
1360.0,0.0,0.0,0.0,55675.29295
1361.0,0.0,0.0,0.0,58710.12279
1362.0,0.0,0.0,0.0,57830.85958
1363.0,0.0,0.0,0.0,59296.44864
1364.0,0.0,0.0,0.0,59123.14678
1365.0,3807.992786,1781292.253,58.21606696,51632.30639
1366.0,4042.457775,1701392.205,60.31417094,49532.93321
1367.0,3719.356454,1593352.295,54.69014889,48037.89323
1368.0,3669.268081,1575319.1,54.96728481,47831.49943
1369.0,3718.444242,1639266.37,63.07407309,47734.93644
1370.0,3610.792512,1633533.679,58.81334123,49146.98286
1371.0,3785.434951,1617570.904,57.54472677,49484.28267
1372.0,3816.670572,1553794.503,61.7310943,49236.65403
1373.0,3559.359733,1642361.273,62.15406567,49513.25635
1374.0,3908.457412,1671479.742,62.09278683,47873.58891
1375.0,3561.099376,1676056.706,68.5271386,49045.85794
1376.0,3726.897314,1623733.147,66.36277895,48629.19684
1377.0,3674.430168,1653717.819,62.18854073,48229.85235
1378.0,3853.471819,1613327.448,70.15649041,48023.7556
1379.0,3834.477492,1551121.449,74.07611471,47948.39669
1380.0,3735.320056,1560509.021,73.68784282,48442.86025
1381.0,3863.915197,1572003.846,71.44641025,47103.80054
1382.0,3657.571544,1593831.125,70.31968037,48201.75999
1383.0,3643.325132,1547887.744,69.63355391,47271.30601
1384.0,3584.671388,1590479.793,72.07096994,48371.01367
1385.0,3869.324592,1541325.894,75.65079306,48836.50643
1386.0,3690.92938,1580925.115,75.15740214,47840.43935
1387.0,3528.380829,1589975.598,73.60715215,48529.06288
1388.0,4545.602087,1971431.64,91.86367474,46293.83127
1389.0,4426.188496,1858091.36,93.5222659,45034.32756
1390.0,4540.592852,1846280.353,96.14597403,46752.32669
1391.0,4513.686853,1945870.517,93.25909813,45218.51624
1392.0,3673.317556,1564617.288,81.56225702,47087.73153
1393.0,3491.676411,1573497.263,87.03511104,47100.55737
1394.0,3776.650543,1648599.213,89.66998715,49038.91365
1395.0,3866.747911,1614978.651,84.19649594,46885.22531
1396.0,3546.196436,1563382.301,91.6804863,49139.62688
1397.0,3664.192253,1572698.147,88.63940903,47780.72963
1398.0,3659.916216,1564457.015,90.43247136,47632.58952
1399.0,3612.434838,1556960.002,92.94925115,47645.1062
1400.0,3813.096384,1650007.439,102.4923201,49026.76781
1401.0,4528.817825,1884493.348,111.7508055,47194.15681
1401.5,3731.708429,1641363.473,102.8793139,46389.13883
1402.0,4161.945168,1822742.869,124.2073679,45753.04925
1403.0,4296.90189,1884671.061,122.9586299,47536.5889
1404.0,3464.777402,1568275.398,99.01725749,48203.30391
1405.0,3720.702704,1505817.318,111.0525103,47507.82635
1406.0,3744.306958,1611436.936,110.0087899,48511.53156
1407.0,3840.509816,1602561.56,113.2791031,48020.08816
1408.0,3721.641122,1600524.915,103.4692496,47157.65567
1409.0,3526.887536,1518925.769,113.9258099,48395.1125
1410.0,3848.298947,1500850.968,104.8134278,47029.8232
1411.0,3806.049259,1501321.02,114.384485,48368.19879
1412.0,3607.222964,1581311.319,115.8897681,48325.36697
1413.0,3772.057744,1552913.647,110.1391138,48405.31264
1414.0,3503.33996,1519295.947,112.5096755,47330.3278
1415.0,3482.015347,1647043.155,120.8443201,47765.45126
1416.0,3514.127929,1559536.58,118.1128152,48179.05998
1417.0,4611.345872,1845438.282,153.1339351,47179.39411
1418.0,4286.489963,1842895.764,156.5946689,46240.82024
1419.0,4262.17355,1863739.75,146.8456298,45489.52126
1420.0,3484.769495,1593487.297,125.6014423,46108.5505
1421.0,3683.363267,1514652.04,127.7282003,46685.38315
1422.0,3668.581355,1559227.07,131.6475167,47711.14247
1423.0,3645.872044,1570885.412,122.8785677,46859.94959
1424.0,3615.010856,1616019.488,126.4569936,47943.89007
1425.0,3799.919511,1536533.255,138.5928007,46867.61517
1426.0,3452.403015,1492388.184,137.7952709,48199.56839
1427.0,3758.003428,1567784.519,142.2333421,47695.8896
1428.0,3627.878412,1638753.635,144.1529999,47253.96781
1429.0,4340.460276,1789687.096,166.0522608,46004.75789
1429.8,3646.977758,1610234.321,136.4145092,47755.35956
1430.0,3740.179512,1602941.838,150.4291039,48566.54229
1431.0,3563.887096,1613037.199,147.6966101,46961.5633
1432.0,3576.004937,1521517.467,154.345835,48521.00991
1433.0,3715.637909,1582136.531,153.303648,48212.62496
1434.0,3619.792742,1493460.281,145.5692155,48991.70113
1435.0,3728.326566,1585557.678,156.793234,48272.04655
1436.0,3651.466005,1583328.18,155.3768947,48475.94192
1437.0,3743.584791,1566107.005,146.5296668,49017.74933
1438.0,3742.067806,1510636.368,144.1455119,47839.0201
1439.0,3482.064021,1601308.069,158.391775,47049.67945
1440.0,4256.899437,1799980.281,183.4903435,47471.18445
1441.0,4372.489592,1865164.502,194.1838929,45471.4478
1442.0,4306.562308,1799837.926,203.1921809,45487.2111
1443.0,4398.481902,1870734.268,184.766797,46580.28339
1444.0,4164.771388,1892959.867,209.9976271,45308.73544
1445.0,4142.782554,1823761.651,205.3740334,46336.82016
1446.0,3600.636229,1542240.024,159.0661875,46081.42278
1447.0,3658.701651,1552415.987,175.1780194,47841.36046
1448.0,3601.319494,1558132.509,175.8994653,48177.87424
1449.0,3421.081851,1501253.921,178.6201618,48739.373
1450.0,3742.981855,1524801.417,183.6171185,47080.95205
1451.0,3467.83458,1553119.216,175.2173348,47306.60614
1452.0,3527.456603,1488337.788,237.4457645,47269.6739
1453.0,3648.083621,1501929.942,157.8808352,48108.84898
1454.0,3555.623493,1605578.151,178.403467,46932.80453
1455.0,3678.503776,1535968.214,171.9924887,48714.05712
1456.0,3563.591992,1561237.971,159.3190893,47242.97495
1457.0,3649.651444,1517656.913,192.4737557,47271.40362
1458.0,3523.119831,1496593.082,189.4257063,47286.85007
1459.0,3437.890957,1483729.767,180.3011422,47257.93672
1460.0,3378.359356,1528962.144,202.6600487,47242.98072
1461.0,3548.420549,1556443.418,177.2125608,47308.34651
1462.0,3498.171052,1526924.68,210.0676571,46837.99666
1463.0,3388.775812,1531182.108,186.3645304,48494.7335
1464.0,3547.815957,1598803.054,189.957377,48283.93974
1465.0,4114.334668,1829941.772,228.9791648,46483.3762
1466.0,4388.147783,1887106.432,249.9637524,46212.7262
1467.0,4294.295969,1861885.238,244.8609655,46143.35054
1467.6,3563.838014,1433719.183,208.4555862,46579.99735
1468.0,3539.764923,1440807.193,209.2464625,47200.37807
1469.0,3631.952336,1536507.287,192.0074047,46703.41071
1470.0,3357.588313,1517962.774,195.4293676,48330.18207
1471.0,3609.099368,1517058.769,206.6067533,47556.48532
1472.0,3470.066103,1510549.079,217.0943722,49041.14714
1473.0,3477.195652,1455229.525,196.7822892,49011.88743
1474.0,3653.151105,1598565.547,219.4972939,46831.5073
1475.0,3594.17062,1591745.685,200.8384528,48063.45861
1476.0,3563.935814,1492847.998,223.6695847,48392.08616
1477.0,3520.577243,1561386.991,212.2209185,48833.29092
1478.0,3445.901446,1576958.686,212.9387551,47037.29561
1479.0,0.0,0.0,0.0,54838.72323
1479.5,3714.398554,1616032.661,227.4298191,50909.88186
1480.0,3509.441861,1622287.825,203.8987387,49132.51876
1481.0,3646.913772,1598777.894,224.2257968,49309.3447
1482.0,3621.046842,1561556.644,219.0669186,48513.22001
1483.0,3361.440915,1523425.685,221.7688873,47334.57579
1484.0,3634.556702,1602943.535,208.9620347,48214.02103
1485.0,3435.14612,1557449.011,212.975391,49044.61559
1486.0,3571.753244,1604609.894,223.9619206,47267.11289
1487.0,3422.130826,1582641.493,198.9295454,48450.69707
1488.0,4176.720522,1904781.034,264.7623622,45995.45941
1489.0,4030.963639,1757353.096,241.3797308,45260.34008
1490.0,4117.863612,1810904.584,271.2344856,44840.66886
1491.0,4269.226784,1851543.604,243.2631229,45159.05048
1492.0,4111.193637,1725901.2,241.813148,46605.99658
1493.0,3342.373461,1434392.038,198.4001761,46041.0823
1494.0,3504.555654,1591989.139,206.1505549,48286.7437
1495.0,3672.190739,1493817.022,221.649561,46851.64933
1496.0,3476.04358,1555867.454,220.3563242,48852.56125
1497.0,3567.115861,1527231.69,222.4722492,47956.36633
1498.0,3564.23306,1473948.334,234.9169317,48008.17849
1499.0,3367.717085,1532956.776,232.9657516,47539.60154
1500.0,3481.026417,1562636.211,224.4743301,49028.56356
1501.0,3600.135044,1606502.719,235.1840997,47258.16094
1502.0,3551.83713,1568244.578,211.8147518,47759.24838
1503.0,3682.621909,1518177.331,212.9937959,48654.07559
1504.0,3536.112343,1447107.4,216.6523651,48765.23244
1505.0,3704.180727,1493059.881,211.5480733,48054.51027
1506.0,3644.417192,1513737.97,214.7174959,48712.21656
1507.0,3497.008363,1469732.206,211.3572665,47000.82807
1508.0,3692.532703,1496903.514,251.3088768,47067.09732
1509.0,3585.477054,1498746.683,237.8802485,48620.38941
1510.0,3702.67048,1479391.142,209.3470424,47751.31778
1511.0,3487.894889,1606429.924,229.4586698,47636.76595
1512.0,3742.486448,1475209.327,216.3261692,47587.28442
1513.0,4488.945555,1894234.623,270.6373421,45615.27126
1514.0,4143.476836,1929683.51,277.9143525,45483.21413
1515.0,3684.996859,1522518.009,216.794615,48231.73088
1516.0,3402.070168,1480953.329,235.5252893,48741.29893
1517.0,3520.948971,1585995.746,217.1560656,48281.22076
1518.0,3688.742026,1566856.888,223.2407879,47348.63744
1519.0,3471.599375,1465679.505,219.8879232,49415.8788
1520.0,3631.73626,1475668.051,228.5477,49138.81923
1521.0,3586.347782,1543844.998,233.7800222,48374.65681
1521.8,3635.926684,1593333.593,223.2340835,48109.42656
1522.0,3525.192774,1513725.842,227.2273846,47916.25573
1523.0,3594.96662,1509891.821,248.0527238,48807.53403
1524.0,3750.731616,1495708.993,217.2761946,48018.82991
1525.0,3765.856088,1546537.835,241.599524,47881.75806
1526.0,3621.821149,1569993.852,236.9589817,48827.89214
1527.0,3710.987161,1519996.413,217.0522221,48654.01969
1528.0,3712.83964,1629400.643,247.0705548,47439.66372
1529.0,3647.772513,1544625.568,216.2470285,49388.49445
1530.0,4411.012722,1855217.135,282.5546532,46190.92074
1531.0,4176.275455,1835924.61,289.0459257,47025.48032
1532.0,4472.46973,1923172.393,292.9640245,46632.05766
1533.0,5024.645907,2043710.711,314.7965552,45380.99701
1534.0,4751.322315,2061727.035,326.3027798,44941.90796
1535.0,5069.128376,2016787.765,338.5958286,43206.01094
1536.0,4193.732962,1750968.979,265.433804,45160.68452
1537.0,3461.980118,1570399.831,209.1524273,47732.69629
1538.0,3380.816564,1501865.639,233.4854779,49174.99423
1539.0,3545.494891,1490852.691,222.0235589,49636.44362
1540.0,3750.159732,1525957.783,217.1331185,48522.95404
1541.0,3738.335974,1550630.827,219.1201526,49137.29315
1542.0,4189.991187,1890621.224,296.1733058,46511.59532
1543.0,4155.515724,1826847.551,285.5930209,47129.56529
1544.0,4336.284862,1836862.597,295.6611595,46711.21806
1545.0,4305.943693,1803223.067,267.8811891,47234.99966
1546.0,3636.28373,1559459.107,230.2423835,47673.11576
1547.0,3410.038959,1579971.741,221.9100695,49336.34489
1548.0,3489.501081,1533830.053,220.4667994,48116.32979
1549.0,3743.563024,1641683.919,225.8697731,48468.33986
1550.0,3496.977869,1647344.696,232.612194,48126.01161
1551.0,3689.137993,1586186.564,215.8915265,49685.57763
1552.0,4497.042819,1905581.935,264.2565305,47774.06248
1552.5,3769.889506,1553866.228,214.8631464,48234.11169
1553.0,3737.316517,1583849.73,216.1012057,49324.43468
1554.0,3443.192643,1664672.954,246.2303384,49490.63054
1555.0,3641.173564,1657323.086,235.6882181,49877.90667
1556.0,3784.530982,1624489.496,219.9688831,49904.27357
1557.0,4561.830019,1949721.026,267.5437685,48185.36699
1558.0,4550.778823,2021792.973,274.1460901,46570.4274
1559.0,4153.274065,1885223.221,280.4246296,47317.86203
1560.0,4515.448216,1971584.787,287.348087,46622.46115
1561.0,4361.935332,1936194.583,296.2988332,47448.86013
1562.0,4327.38239,1966335.005,274.8168001,46820.74149
1563.0,3621.53035,1579787.165,239.0214744,48226.8709
1564.0,3725.93506,1664090.805,234.4478619,48954.0515
1565.0,3808.737819,1710477.15,225.0830537,48440.20455
1566.0,3598.231483,1637268.015,225.668032,48770.28462
1567.0,3814.978891,1702203.128,241.3464017,49424.16063
1568.0,3761.843011,1726354.206,241.12976,49993.95563
1569.0,3532.935332,1747658.117,212.3546266,49959.62188
1570.0,4252.178487,1997335.046,290.030827,48955.138
1571.0,0.0,0.0,0.0,54561.92674
1572.0,0.0,0.0,0.0,57758.9622
1573.0,0.0,0.0,0.0,58749.98046
1574.0,0.0,0.0,0.0,57501.15684
1575.0,0.0,0.0,0.0,57523.19176
1576.0,0.0,0.0,0.0,59204.35769
1577.0,0.0,0.0,0.0,58544.06905
1578.0,0.0,0.0,0.0,59670.87164
1579.0,4011.792041,1795326.131,215.0517625,53901.50477
1580.0,3798.348045,1780532.941,230.3041335,50876.89269
1581.0,3921.603982,1740371.923,218.1486336,50696.26959
1582.0,3620.714282,1807581.638,213.0436968,50508.30721
1583.0,3896.243852,1753792.618,220.7981433,50891.31124
1584.0,3678.576782,1657631.39,236.8261553,49498.6524
1585.0,3574.299279,1769103.175,243.3459775,49673.69917
1586.0,3663.338822,1789237.099,213.505758,49770.26957
1587.0,3850.285194,1740264.276,217.0271182,50546.67832
1588.0,3563.163592,1823678.155,230.3267352,49517.59882
1589.0,3656.908883,1762258.591,246.3754304,49127.32856
1590.0,3899.333675,1827989.599,228.7090539,49715.33092
1591.0,3791.434856,1788057.553,219.8991172,49197.20774
1592.0,4615.786044,2139438.48,271.3432059,47335.38648
1593.0,4269.345318,2082557.807,267.759729,47596.0893
1594.0,4504.547796,2066237.084,256.9420196,47738.72639
1595.0,3852.641357,1735099.631,235.3329928,48424.84972
1596.0,3754.03515,1678526.049,226.3348844,50461.23476
1597.0,3513.08092,1718590.467,219.7738549,49655.09319
1598.0,3741.249754,1737389.992,214.436223,50542.88995
1599.0,3782.151204,1685331.937,247.062926,49317.27284
1600.0,3635.752057,1667757.755,220.4527646,50596.22342
1601.0,3719.453411,1706508.402,228.3941147,48714.1959
1602.0,3656.168077,1684899.368,241.6085113,49639.56246
1603.0,4431.648982,2160758.972,269.8507736,48119.52126
1604.0,4217.898579,2027098.747,263.7348417,46632.5002
1605.0,4334.220248,2018252.822,291.4018982,47208.5533
1606.0,3573.401322,1816792.527,234.7183088,48369.94123
1607.0,3738.021608,1691700.504,232.1564756,50507.37967
1608.0,3479.945439,1737661.663,225.5289834,49857.83503
1609.0,3739.108336,1724488.263,219.2169074,49984.99708
1610.0,3724.52682,1760364.95,241.4898783,49572.40138
1611.0,3637.855332,1754708.469,219.0212365,48525.10874
1612.0,3691.430729,1776483.36,242.9718154,50009.7838
1613.0,3682.560985,1669574.961,231.7815491,50223.81731
1614.0,3546.797543,1697936.972,229.0261137,48831.02198
1615.0,3620.734547,1674268.126,249.645907,49312.04218
1616.0,3451.364935,1760339.494,232.6256471,50424.48156
1617.0,3631.409951,1741597.238,220.9956889,48269.06416
1618.0,3520.077582,1806350.065,241.8075953,48769.0628
1619.0,3562.432837,1682496.001,231.1246825,48449.78228
