physics_strategy,epochs,batch_size,learning_rate,data_sample,trend_degree,optuna_trial_number,experiment_id,seed,architecture_name,feature_kind,use_known_good,lag_window,horizon,patience,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,show_components
exponential,200,16,0.005,0.99,8,164,UNISIM_IV_P16_Seq2Trend_trial_164,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,165,UNISIM_IV_P16_Seq2Trend_trial_165,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,166,UNISIM_IV_P16_Seq2Trend_trial_166,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,167,UNISIM_IV_P16_Seq2Trend_trial_167,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,168,UNISIM_IV_P16_Seq2Trend_trial_168,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,169,UNISIM_IV_P16_Seq2Trend_trial_169,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,170,UNISIM_IV_P16_Seq2Trend_trial_170,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,171,UNISIM_IV_P16_Seq2Trend_trial_171,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,172,UNISIM_IV_P16_Seq2Trend_trial_172,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,173,UNISIM_IV_P16_Seq2Trend_trial_173,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,174,UNISIM_IV_P16_Seq2Trend_trial_174,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,175,UNISIM_IV_P16_Seq2Trend_trial_175,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,176,UNISIM_IV_P16_Seq2Trend_trial_176,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,177,UNISIM_IV_P16_Seq2Trend_trial_177,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,178,UNISIM_IV_P16_Seq2Trend_trial_178,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,179,UNISIM_IV_P16_Seq2Trend_trial_179,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,180,UNISIM_IV_P16_Seq2Trend_trial_180,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,181,UNISIM_IV_P16_Seq2Trend_trial_181,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,182,UNISIM_IV_P16_Seq2Trend_trial_182,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,183,UNISIM_IV_P16_Seq2Trend_trial_183,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,184,UNISIM_IV_P16_Seq2Trend_trial_184,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,185,UNISIM_IV_P16_Seq2Trend_trial_185,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,186,UNISIM_IV_P16_Seq2Trend_trial_186,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,187,UNISIM_IV_P16_Seq2Trend_trial_187,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,188,UNISIM_IV_P16_Seq2Trend_trial_188,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,189,UNISIM_IV_P16_Seq2Trend_trial_189,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,190,UNISIM_IV_P16_Seq2Trend_trial_190,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,191,UNISIM_IV_P16_Seq2Trend_trial_191,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,192,UNISIM_IV_P16_Seq2Trend_trial_192,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,193,UNISIM_IV_P16_Seq2Trend_trial_193,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,194,UNISIM_IV_P16_Seq2Trend_trial_194,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,195,UNISIM_IV_P16_Seq2Trend_trial_195,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,196,UNISIM_IV_P16_Seq2Trend_trial_196,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,197,UNISIM_IV_P16_Seq2Trend_trial_197,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,198,UNISIM_IV_P16_Seq2Trend_trial_198,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,200,16,0.005,0.99,8,199,UNISIM_IV_P16_Seq2Trend_trial_199,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
