physics_strategy,epochs,batch_size,learning_rate,data_sample,trend_degree,optuna_trial_number,experiment_id,seed,architecture_name,feature_kind,use_known_good,lag_window,horizon,patience,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,show_components
exponential,20,8,0.005,0.5,3,179,UNISIM_IV_P11_Seq2Trend_trial_179,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,180,UNISIM_IV_P11_Seq2Trend_trial_180,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,181,UNISIM_IV_P11_Seq2Trend_trial_181,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,182,UNISIM_IV_P11_Seq2Trend_trial_182,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,183,UNISIM_IV_P11_Seq2Trend_trial_183,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,184,UNISIM_IV_P11_Seq2Trend_trial_184,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,185,UNISIM_IV_P11_Seq2Trend_trial_185,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,186,UNISIM_IV_P11_Seq2Trend_trial_186,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,187,UNISIM_IV_P11_Seq2Trend_trial_187,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,188,UNISIM_IV_P11_Seq2Trend_trial_188,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.01,3,189,UNISIM_IV_P11_Seq2Trend_trial_189,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,190,UNISIM_IV_P11_Seq2Trend_trial_190,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,191,UNISIM_IV_P11_Seq2Trend_trial_191,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,192,UNISIM_IV_P11_Seq2Trend_trial_192,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,193,UNISIM_IV_P11_Seq2Trend_trial_193,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,194,UNISIM_IV_P11_Seq2Trend_trial_194,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,195,UNISIM_IV_P11_Seq2Trend_trial_195,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,196,UNISIM_IV_P11_Seq2Trend_trial_196,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,197,UNISIM_IV_P11_Seq2Trend_trial_197,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,198,UNISIM_IV_P11_Seq2Trend_trial_198,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
exponential,20,8,0.005,0.5,3,199,UNISIM_IV_P11_Seq2Trend_trial_199,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
