physics_strategy,epochs,batch_size,learning_rate,data_sample,trend_degree,optuna_trial_number,experiment_id,seed,architecture_name,feature_kind,use_known_good,lag_window,horizon,patience,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,show_components
combined_exp_arps,20,8,0.001,0.01,5,110,UNISIM_IV_P12_Seq2Trend_trial_110,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,111,UNISIM_IV_P12_Seq2Trend_trial_111,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,112,UNISIM_IV_P12_Seq2Trend_trial_112,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,113,UNISIM_IV_P12_Seq2Trend_trial_113,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,114,UNISIM_IV_P12_Seq2Trend_trial_114,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,115,UNISIM_IV_P12_Seq2Trend_trial_115,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,116,UNISIM_IV_P12_Seq2Trend_trial_116,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,117,UNISIM_IV_P12_Seq2Trend_trial_117,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,118,UNISIM_IV_P12_Seq2Trend_trial_118,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,119,UNISIM_IV_P12_Seq2Trend_trial_119,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,120,UNISIM_IV_P12_Seq2Trend_trial_120,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,121,UNISIM_IV_P12_Seq2Trend_trial_121,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,122,UNISIM_IV_P12_Seq2Trend_trial_122,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,123,UNISIM_IV_P12_Seq2Trend_trial_123,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,124,UNISIM_IV_P12_Seq2Trend_trial_124,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,125,UNISIM_IV_P12_Seq2Trend_trial_125,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,126,UNISIM_IV_P12_Seq2Trend_trial_126,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,127,UNISIM_IV_P12_Seq2Trend_trial_127,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,128,UNISIM_IV_P12_Seq2Trend_trial_128,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,129,UNISIM_IV_P12_Seq2Trend_trial_129,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,130,UNISIM_IV_P12_Seq2Trend_trial_130,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,131,UNISIM_IV_P12_Seq2Trend_trial_131,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,132,UNISIM_IV_P12_Seq2Trend_trial_132,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,133,UNISIM_IV_P12_Seq2Trend_trial_133,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,134,UNISIM_IV_P12_Seq2Trend_trial_134,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,135,UNISIM_IV_P12_Seq2Trend_trial_135,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,136,UNISIM_IV_P12_Seq2Trend_trial_136,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,137,UNISIM_IV_P12_Seq2Trend_trial_137,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,138,UNISIM_IV_P12_Seq2Trend_trial_138,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,139,UNISIM_IV_P12_Seq2Trend_trial_139,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,140,UNISIM_IV_P12_Seq2Trend_trial_140,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,141,UNISIM_IV_P12_Seq2Trend_trial_141,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,142,UNISIM_IV_P12_Seq2Trend_trial_142,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,143,UNISIM_IV_P12_Seq2Trend_trial_143,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,144,UNISIM_IV_P12_Seq2Trend_trial_144,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,145,UNISIM_IV_P12_Seq2Trend_trial_145,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,146,UNISIM_IV_P12_Seq2Trend_trial_146,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,147,UNISIM_IV_P12_Seq2Trend_trial_147,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,148,UNISIM_IV_P12_Seq2Trend_trial_148,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
combined_exp_arps,20,8,0.001,0.01,5,149,UNISIM_IV_P12_Seq2Trend_trial_149,42,Seq2Trend,Normal,False,300,300,20,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,False
